date,industry,index_return,industry_clean,date_clean
2024-11-15,Industry B,0.0245977787328356,Industry B,2024-11-15
2024-11-18,IndustryB,0.0135155999864206,Industry B,2024-11-18
2024-11-19,Industry B,-0.0081941203184274,Industry B,2024-11-19
2024-11-20,Industry B,0.0013260726767551,Industry B,2024-11-20
2024-11-21,IndustryB,-0.0484241441426922,Industry B,2024-11-21
2024-11-22,Industry B,0.0003599133922489,Industry B,2024-11-22
2024-11-25,Industry B,0.0035536726159622,Industry B,2024-11-25
2024-11-26,IndustryB,-0.00398653916292,Industry B,2024-11-26
2024-11-27,Industry B,0.0042523936902188,Industry B,2024-11-27
2024-11-28,Industry B,-0.0047964209634191,Industry B,2024-11-28
2024-11-29,Industry B,0.0087257489843975,Industry B,2024-11-29
2024-12-02,Industry B,0.0242179488814174,Industry B,2024-12-02
2024-12-03,Industry B,0.0145554839069128,Industry B,2024-12-03
04/12/2024,Ind. B,-0.0007230625783043,Industry B,2024-04-12
2024-12-05,Industry B,-0.0024029140711206,Industry B,2024-12-05
2024-12-06,Industry B,-0.0088162532873076,Industry B,2024-12-06
2024-12-09,Industry B,-0.009517691134137,Industry B,2024-12-09
10/12/2024,Industry B,0.0153754670645719,Industry B,2024-10-12
2024-12-11,Ind. B,0.008430530253784,Industry B,2024-12-11
2024-12-12,Industry B,-0.016913382540896,Industry B,2024-12-12
2024-12-13,IndustryB,-0.000110707096217,Industry B,2024-12-13
2024-12-16,Ind. B,0.0146910189297508,Industry B,2024-12-16
2024-12-17,Industry B,0.0192178168632242,Industry B,2024-12-17
2024-12-18,Industry B,0.0109736674681068,Industry B,2024-12-18
2024-12-19,Industry B,0.0103740408018361,Industry B,2024-12-19
2024-12-20,Industry B,-0.022708313171034,Industry B,2024-12-20
2024-12-23,Industry B,0.0285920189416564,Industry B,2024-12-23
2024-12-24,Industry B,0.0155409376655721,Industry B,2024-12-24
2024-12-25,Industry B,0.0331443113273821,Industry B,2024-12-25
2024-12-26,Industry B,-0.0148359828609398,Industry B,2024-12-26
2024-12-27,Industry B,-0.0314310337802531,Industry B,2024-12-27
2024-12-30,Industry B,0.0038708063464269,Industry B,2024-12-30
2024-12-31,Ind. B,0.0391428442052466,Industry B,2024-12-31
2025-01-01,IndustryB,-0.0084609808135676,Industry B,2025-01-01
2025-01-02,Industry B,0.0150606232546089,Industry B,2025-01-02
2025-01-03,Industry B,-0.0129958013555349,Industry B,2025-01-03
2025-01-06,Industry B,0.013121934397316,Industry B,2025-01-06
2025-01-07,IndustryB,-0.0321310013809564,Industry B,2025-01-07
2025-01-08,Industry B,0.0166518331610165,Industry B,2025-01-08
2025-01-09,Industry B,-0.0078227017427365,Industry B,2025-01-09
2025-01-13,Industry B,-0.0216953619488073,Industry B,2025-01-13
2025-01-14,Industry B,0.0006387993365148,Industry B,2025-01-14
2025-01-15,Industry B,-0.0133503773153294,Industry B,2025-01-15
2025-01-16,IndustryB,0.018268371945099,Industry B,2025-01-16
2025-01-17,Industry B,0.0055927856345035,Industry B,2025-01-17
2025-01-20,Ind. B,-0.0125190966357294,Industry B,2025-01-20
2025-01-21,Industry B,0.0175808628942866,Industry B,2025-01-21
2025-01-22,Industry B,-0.0134709311806158,Industry B,2025-01-22
2025-01-23,Industry B,-0.0005743382272301,Industry B,2025-01-23
2025-01-24,Ind. B,0.0043449342538706,Industry B,2025-01-24
2025-01-27,Industry B,0.0165666729172886,Industry B,2025-01-27
2025-01-28,industry b,0.0245789126416696,Industry B,2025-01-28
2025-01-29,Industry B,-0.0195366342409976,Industry B,2025-01-29
2025-01-30,Industry B,-0.0068921542675612,Industry B,2025-01-30
31/01/2025,Industry B,-0.0144070465892298,Industry B,2025-01-31
2025-02-03,Industry B,-0.0129161605812873,Industry B,2025-02-03
2025-02-04,Industry B,0.0146645598591776,Industry B,2025-02-04
2025-02-05,Industry B,0.0368528512948007,Industry B,2025-02-05
2025-02-06,Industry B,-0.0028169333638068,Industry B,2025-02-06
2025-02-07,Industry B,0.0037946313290671,Industry B,2025-02-07
10/02/2025,IndustryB,0.0329068287225315,Industry B,2025-10-02
2025-02-11,Industry B,0.0062881352120187,Industry B,2025-02-11
2025-02-12,IndustryB,-0.0208527580455251,Industry B,2025-02-12
2025-02-13,Industry B,0.0237614158191855,Industry B,2025-02-13
2025-02-14,IndustryB,-0.0061993212933399,Industry B,2025-02-14
2025-02-17,IndustryB,-0.0303089525054087,Industry B,2025-02-17
2025-02-18,Industry B,0.0009814408248263,Industry B,2025-02-18
2025-02-19,IndustryB,-0.0046047468964138,Industry B,2025-02-19
2025-02-20,Industry B,-0.0103886844614077,Industry B,2025-02-20
21/02/2025,Industry B,-0.0111762296198593,Industry B,2025-02-21
2025-02-24,Ind. B,-0.0042170642074819,Industry B,2025-02-24
2025-02-25,Ind. B,0.0247711505712491,Industry B,2025-02-25
26/02/2025,Industry B,0.0087052259851517,Industry B,2025-02-26
2025-02-27,IndustryB,0.0205478889934012,Industry B,2025-02-27
28/02/2025,IndustryB,0.0109187608204291,Industry B,2025-02-28
2025-03-03,industry b,0.0241394851882321,Industry B,2025-03-03
2025-03-04,Industry B,-0.0101597991216656,Industry B,2025-03-04
2025-03-05,Industry B,0.0075017569132821,Industry B,2025-03-05
2025-03-06,industry b,0.0066686231237621,Industry B,2025-03-06
2025-03-07,Industry B,0.0112572342293805,Industry B,2025-03-07
2025-03-10,Industry B,-0.017433239731723,Industry B,2025-03-10
2025-03-11,industry b,-0.0023939118081542,Industry B,2025-03-11
2025-03-12,Industry B,0.0319413685846036,Industry B,2025-03-12
13/03/2025,Industry B,0.009817553480528,Industry B,2025-03-13
2025-03-14,Industry B,-0.004035380793539,Industry B,2025-03-14
2025-03-17,Industry B,-0.0127788191888664,Industry B,2025-03-17
2025-03-18,Industry B,-0.0041250461271006,Industry B,2025-03-18
2025-03-19,IndustryB,0.0112611886804624,Industry B,2025-03-19
2025-03-20,Industry B,0.0074990173903169,Industry B,2025-03-20
2025-03-21,Industry B,0.0034977644129445,Industry B,2025-03-21
2025-03-24,Industry B,-0.0073026649405408,Industry B,2025-03-24
2025-03-25,IndustryB,0.0123125399383685,Industry B,2025-03-25
2025-03-26,Industry B,-0.0039811055706817,Industry B,2025-03-26
2025-03-27,Ind. B,-0.011912906299319,Industry B,2025-03-27
2025-03-28,Industry B,0.0100864790807773,Industry B,2025-03-28
2025-03-31,Industry B,0.0154520337097453,Industry B,2025-03-31
2025-04-01,Industry B,0.0115957818789293,Industry B,2025-04-01
2025-04-02,Ind. B,0.0186776451485401,Industry B,2025-04-02
2025-04-03,Industry B,-0.0037462404383459,Industry B,2025-04-03
2025-04-04,Ind. B,0.0147203918974813,Industry B,2025-04-04
2025-04-07,industry b,0.0246663868926757,Industry B,2025-04-07
2025-04-08,Industry B,0.0056866936253566,Industry B,2025-04-08
2025-04-09,Industry B,-0.0004650774196358,Industry B,2025-04-09
2025-04-10,Industry B,-0.0095558031349188,Industry B,2025-04-10
2025-04-11,Industry B,0.0326847601054619,Industry B,2025-04-11
2025-04-14,IndustryB,-0.0226151095603184,Industry B,2025-04-14
2025-04-15,Ind. B,-0.0056640193608041,Industry B,2025-04-15
2025-04-16,Industry B,0.0119631888124592,Industry B,2025-04-16
2025-04-17,Industry B,-0.0042424339119578,Industry B,2025-04-17
2025-04-18,Industry B,-0.0099663666836925,Industry B,2025-04-18
2025-04-21,IndustryB,-0.0174740745878637,Industry B,2025-04-21
2025-04-22,Industry B,0.0067495116392942,Industry B,2025-04-22
2025-04-23,Industry B,0.0190130452717726,Industry B,2025-04-23
2025-04-24,Ind. B,0.0114824373843457,Industry B,2025-04-24
2025-04-25,industry b,-0.0002490949285199,Industry B,2025-04-25
28/04/2025,Industry B,0.0103356912565466,Industry B,2025-04-28
2025-04-29,Industry B,-0.0112673272602306,Industry B,2025-04-29
2025-04-30,Industry B,-0.0208600416322556,Industry B,2025-04-30
2025-05-01,Industry B,0.0140277458538761,Industry B,2025-05-01
2025-05-02,Industry B,-0.0237675804038153,Industry B,2025-05-02
2025-05-05,IndustryB,-0.0102126348852569,Industry B,2025-05-05
2025-05-06,Industry B,-0.030025691323182,Industry B,2025-05-06
2025-05-07,IndustryB,-0.0045847799145338,Industry B,2025-05-07
2025-05-08,Industry B,-0.0100549327049622,Industry B,2025-05-08
2025-05-09,Ind. B,-0.0108788433685402,Industry B,2025-05-09
2025-05-12,Industry B,0.013255782941715,Industry B,2025-05-12
2025-05-13,Industry B,-0.0111083870515796,Industry B,2025-05-13
14/05/2025,Industry B,0.0041020146611797,Industry B,2025-05-14
2025-05-15,Industry B,0.0141816176754389,Industry B,2025-05-15
2025-05-16,Industry B,0.0044855559610412,Industry B,2025-05-16
2025-05-20,Industry B,-0.0032593167642413,Industry B,2025-05-20
2025-05-21,Industry B,0.0097182774655125,Industry B,2025-05-21
2025-05-22,Industry B,0.0072497425012847,Industry B,2025-05-22
2025-05-23,Industry B,-0.0153592599686327,Industry B,2025-05-23
2025-05-26,Industry B,0.0407212349934359,Industry B,2025-05-26
2025-05-27,Industry B,0.0277026148951077,Industry B,2025-05-27
2025-05-28,Industry B,-0.0230256674533773,Industry B,2025-05-28
2025-05-29,Industry B,-0.0095329384638431,Industry B,2025-05-29
2025-05-30,industry b,-0.0172301311316352,Industry B,2025-05-30
2025-06-02,industry b,0.0084439877167436,Industry B,2025-06-02
2025-06-03,Industry B,-0.0167736228582782,Industry B,2025-06-03
2025-06-04,industry b,-0.0043931427354546,Industry B,2025-06-04
2025-06-05,Industry B,-0.0005637740370175,Industry B,2025-06-05
2025-06-09,Ind. B,0.0184277164951934,Industry B,2025-06-09
2025-06-10,Industry B,0.0077210052577763,Industry B,2025-06-10
2025-06-11,Ind. B,-0.0023309390995482,Industry B,2025-06-11
2025-06-12,Industry B,0.008891025310106,Industry B,2025-06-12
2025-06-13,Industry B,-0.0095306544250877,Industry B,2025-06-13
2025-06-16,IndustryB,0.0028454711290747,Industry B,2025-06-16
2025-06-17,Ind. B,0.0178608303885652,Industry B,2025-06-17
18/06/2025,Industry B,-0.0202997075024268,Industry B,2025-06-18
2025-06-20,IndustryB,-0.0066887712316844,Industry B,2025-06-20
2025-06-23,Industry B,-0.0005857863788274,Industry B,2025-06-23
2025-06-24,IndustryB,-0.0007942180743056,Industry B,2025-06-24
2025-06-25,Industry B,-0.0030410987229387,Industry B,2025-06-25
2025-06-26,Ind. B,0.0046978080036216,Industry B,2025-06-26
2025-06-27,Industry B,-0.0363401606596117,Industry B,2025-06-27
2025-06-30,IndustryB,-0.0046531814474367,Industry B,2025-06-30
01/07/2025,Industry B,0.0096590756653485,Industry B,2025-01-07
2025-07-02,Industry B,-0.0047848339291268,Industry B,2025-07-02
2025-07-03,Ind. B,-0.0300041296283168,Industry B,2025-07-03
2025-07-04,Industry B,0.0056822404651326,Industry B,2025-07-04
2025-07-07,IndustryB,-0.0260411084866903,Industry B,2025-07-07
2025-07-09,Industry B,-0.0023271599388046,Industry B,2025-07-09
2025-07-11,industry b,-0.0120507403461468,Industry B,2025-07-11
2025-07-14,Ind. B,0.0020244333082176,Industry B,2025-07-14
2025-07-15,Ind. B,-0.0104078776868971,Industry B,2025-07-15
2025-07-16,Industry B,-0.0049723135218276,Industry B,2025-07-16
2025-07-17,Ind. B,-0.0042416177246343,Industry B,2025-07-17
2025-07-18,Industry B,0.0108853521009206,Industry B,2025-07-18
2025-07-21,Industry B,-0.0066453181315532,Industry B,2025-07-21
2025-07-22,Industry B,0.0090533706096817,Industry B,2025-07-22
2025-07-23,Industry B,0.0283678220883403,Industry B,2025-07-23
24/07/2025,IndustryB,0.0512572009570335,Industry B,2025-07-24
2025-07-25,Industry B,0.0107397089460804,Industry B,2025-07-25
2025-07-28,Industry B,-0.0092476583286306,Industry B,2025-07-28
2025-07-29,Industry B,-0.0103284695231238,Industry B,2025-07-29
2025-07-30,Industry B,0.0022741349141611,Industry B,2025-07-30
2025-07-31,Industry B,0.0166332571119209,Industry B,2025-07-31
2025-08-01,Industry B,0.0040039417401903,Industry B,2025-08-01
2025-08-04,IndustryB,0.0114973593521953,Industry B,2025-08-04
2025-08-05,Industry B,-0.0172789147832154,Industry B,2025-08-05
2025-08-06,Ind. B,0.0002102521817928,Industry B,2025-08-06
2025-08-07,Industry B,0.0187115199297718,Industry B,2025-08-07
2025-08-08,Industry B,0.0105064073241729,Industry B,2025-08-08
2025-08-11,Ind. B,-0.0090665158126864,Industry B,2025-08-11
2025-08-12,Industry B,-0.0015097488640975,Industry B,2025-08-12
2025-08-13,Industry B,-0.027091617738604,Industry B,2025-08-13
14/08/2025,industry b,-0.0019587879609381,Industry B,2025-08-14
2025-08-15,Industry B,-0.0054525951007459,Industry B,2025-08-15
2025-08-18,Industry B,-0.0118030953722787,Industry B,2025-08-18
2025-08-19,Industry B,-0.0165967129835956,Industry B,2025-08-19
2025-08-20,Industry B,0.0297141525563445,Industry B,2025-08-20
2025-08-21,Industry B,-0.0152479000992735,Industry B,2025-08-21
2025-08-22,Industry B,0.0020938651643918,Industry B,2025-08-22
2025-08-25,Industry B,0.0090844858915425,Industry B,2025-08-25
2025-08-26,Industry B,-0.005574815908421,Industry B,2025-08-26
2025-08-27,Industry B,0.0149238881874002,Industry B,2025-08-27
2025-08-28,Industry B,-0.0106329298139077,Industry B,2025-08-28
2025-08-29,Industry B,-0.0282472198225703,Industry B,2025-08-29
2025-09-01,Industry B,-0.0182440765094434,Industry B,2025-09-01
2025-09-02,Industry B,0.000493033588286,Industry B,2025-09-02
2025-09-03,Industry B,-0.0130870635919819,Industry B,2025-09-03
2025-09-04,Industry B,0.0003558120086072,Industry B,2025-09-04
2025-09-05,Industry B,-0.0087005818517411,Industry B,2025-09-05
2025-09-08,Industry B,0.0023920822452534,Industry B,2025-09-08
2025-09-09,Industry B,-0.0026480819129213,Industry B,2025-09-09
2025-09-10,industry b,-0.0320681829492234,Industry B,2025-09-10
2025-09-11,Industry B,-0.0042222927259599,Industry B,2025-09-11
2025-09-12,Industry B,0.0046539284908583,Industry B,2025-09-12
2025-09-15,Industry B,-0.015698933324595,Industry B,2025-09-15
2025-09-16,Ind. B,0.0013248952225281,Industry B,2025-09-16
2025-09-17,Industry B,0.0292783092065489,Industry B,2025-09-17
18/09/2025,Industry B,-0.0057660439357292,Industry B,2025-09-18
2025-09-19,Industry B,0.0028334144745665,Industry B,2025-09-19
2025-09-22,Ind. B,-0.0256409450107136,Industry B,2025-09-22
2025-09-23,Industry B,-0.0189195594508154,Industry B,2025-09-23
2025-09-24,Industry B,-0.0237005909233062,Industry B,2025-09-24
2025-09-25,Industry B,0.0009023484897866,Industry B,2025-09-25
2025-09-26,Ind. B,-0.0084871790241509,Industry B,2025-09-26
29/09/2025,Industry B,-0.0283250662894702,Industry B,2025-09-29
2025-09-30,Industry B,0.0022415880426082,Industry B,2025-09-30
01/10/2025,Industry B,-0.0041487896746447,Industry B,2025-01-10
2025-10-02,industry b,-0.0139835436674951,Industry B,2025-10-02
2025-10-03,Industry B,0.0012570528124232,Industry B,2025-10-03
2025-10-06,Industry B,0.0191824545318301,Industry B,2025-10-06
2025-10-07,Industry B,-0.0315562534880117,Industry B,2025-10-07
2025-10-08,Industry B,-0.0126125562157682,Industry B,2025-10-08
2025-10-09,Industry B,-0.0182787295370303,Industry B,2025-10-09
2025-10-10,Industry B,0.0022168841621003,Industry B,2025-10-10
2025-10-13,industry b,0.0088516300839709,Industry B,2025-10-13
2025-10-14,Industry B,0.0090586617985099,Industry B,2025-10-14
2025-10-15,IndustryB,0.0144769668170058,Industry B,2025-10-15
2025-10-16,Industry B,0.0332693367395766,Industry B,2025-10-16
17/10/2025,Industry B,0.0082433162004593,Industry B,2025-10-17
2025-10-20,Industry B,0.0307020745974908,Industry B,2025-10-20
2025-10-21,Ind. B,-0.0171277197812883,Industry B,2025-10-21
2025-10-22,IndustryB,0.005334100694525,Industry B,2025-10-22
2025-10-23,Industry B,-0.0174070486950317,Industry B,2025-10-23
2025-10-24,Industry B,-0.0054184789256139,Industry B,2025-10-24
2025-10-27,Industry B,-0.0032381149940799,Industry B,2025-10-27
2025-10-28,industry b,0.0422835329952582,Industry B,2025-10-28
2025-10-29,industry b,0.001349037595695,Industry B,2025-10-29
2025-10-30,IndustryB,0.01321433384698,Industry B,2025-10-30
2025-10-31,Industry B,-0.0082884825469407,Industry B,2025-10-31
2025-11-03,Industry B,-0.0005455947933683,Industry B,2025-11-03
2025-11-04,Industry B,-0.0227663271628853,Industry B,2025-11-04
2025-11-05,Industry B,0.0329021640544153,Industry B,2025-11-05
2025-11-06,Industry B,0.0261796770562837,Industry B,2025-11-06
2025-11-07,Industry B,-0.0026152260671159,Industry B,2025-11-07
2025-11-10,Industry B,-0.0099451696321556,Industry B,2025-11-10
2025-11-11,Industry B,0.0071147820767182,Industry B,2025-11-11
2025-11-12,Industry B,-0.0288607520326152,Industry B,2025-11-12
2025-11-13,Industry B,-0.0028222811670172,Industry B,2025-11-13
2025-11-14,IndustryB,0.0344274665263715,Industry B,2025-11-14
2025-11-17,Industry B,0.0067538888298861,Industry B,2025-11-17
2025-11-18,industry b,-0.0152378686352202,Industry B,2025-11-18
2025-11-19,Industry B,0.0135702730969704,Industry B,2025-11-19
2025-11-20,IndustryB,-0.0146418269286043,Industry B,2025-11-20
2025-11-21,industry b,-0.02604424157547,Industry B,2025-11-21
2025-11-24,industry b,0.014755326564962,Industry B,2025-11-24
2025-11-25,Industry B,-0.0068966093161277,Industry B,2025-11-25
2025-11-26,Industry B,0.0204309923053309,Industry B,2025-11-26
2025-11-27,Industry B,0.0220252898754972,Industry B,2025-11-27
2025-11-28,Industry B,0.0183580308359786,Industry B,2025-11-28
2025-12-01,Industry B,0.0032907517570993,Industry B,2025-12-01
02/12/2025,Industry B,-0.0189311420550714,Industry B,2025-02-12
2025-12-03,Ind. B,-0.0108077946280547,Industry B,2025-12-03
2025-12-04,Industry B,0.0224254442272963,Industry B,2025-12-04
2025-12-05,Industry B,0.0141371876711961,Industry B,2025-12-05
2025-12-08,Industry B,0.004564055137615,Industry B,2025-12-08
09/12/2025,Industry B,0.0009021295987078,Industry B,2025-09-12
2025-12-10,Industry B,0.0187045985583545,Industry B,2025-12-10
2025-12-11,Ind. B,-0.0061635450064645,Industry B,2025-12-11
2025-12-12,Industry B,0.0093768957427672,Industry B,2025-12-12
2025-12-16,Industry B,-6.645636358225384e-05,Industry B,2025-12-16
2025-12-17,Industry B,-0.0188748161617998,Industry B,2025-12-17
2025-12-18,industry b,0.0129427022365528,Industry B,2025-12-18
2025-12-19,Ind. B,0.0042869988347061,Industry B,2025-12-19
2025-12-22,industry b,-0.0001529367953729,Industry B,2025-12-22
2025-12-23,Ind. B,-0.0055638692056302,Industry B,2025-12-23
2025-12-25,Industry B,-0.0244682366798634,Industry B,2025-12-25
2025-12-26,Industry B,0.0168881889098849,Industry B,2025-12-26
29/12/2025,Industry B,-0.031439122848693,Industry B,2025-12-29
2025-12-30,Industry B,0.0215993663794978,Industry B,2025-12-30
2025-12-31,industry b,0.0174303481898697,Industry B,2025-12-31
