date,entity_code,stock_return,entity_code_clean,date_clean
2025-04-01,B-3C5B0M,0.0245899086860804,B-3C5B0M,2025-04-01
2025-04-02,B-3C5B0M,0.001698973508122,B-3C5B0M,2025-04-02
2025-04-03,B-3C5B0M,-0.00560847017477,B-3C5B0M,2025-04-03
2025-04-04,B-3C5B0M,0.0124148552573921,B-3C5B0M,2025-04-04
2025-04-07,B-3C5B0M,0.0191180264440386,B-3C5B0M,2025-04-07
2025-04-08,B-3C5B0M,0.0032158443581166,B-3C5B0M,2025-04-08
2025-04-09,B-3C5B0M ,-0.0008091348164495,B-3C5B0M,2025-04-09
2025-04-10,B-3C5B0M,0.0266792849537096,B-3C5B0M,2025-04-10
2025-04-11,B-3C5B0M,0.0243401174644298,B-3C5B0M,2025-04-11
2025-04-14,B-3C5B0M,0.0070630254813529,B-3C5B0M,2025-04-14
2025-04-15,B-3C5B0M,-0.006513964519439,B-3C5B0M,2025-04-15
2025-04-16,B-3C5B0M,-0.0050836395012361,B-3C5B0M,2025-04-16
2025-04-17,B-3C5B0M,-0.0100019916588325,B-3C5B0M,2025-04-17
2025-04-18,B-3C5B0M,-0.0471480754363285,B-3C5B0M,2025-04-18
2025-04-21,B-3C5B0M,-0.0399873957956851,B-3C5B0M,2025-04-21
2025-04-22,B-3C5B0M,-0.010303721728326,B-3C5B0M,2025-04-22
2025-04-23,B-3C5B0M,0.0198105298565512,B-3C5B0M,2025-04-23
2025-04-24,B-3C5B0M,0.0463022003798423,B-3C5B0M,2025-04-24
2025-04-25,b-3c5b0m,-0.0082358650268612,B-3C5B0M,2025-04-25
2025-04-28,B-3C5B0M,-0.0137344465199582,B-3C5B0M,2025-04-28
2025-04-29,B-3C5B0M,0.008299462010596,B-3C5B0M,2025-04-29
2025-04-30,B-3C5B0M,-0.0147413133486531,B-3C5B0M,2025-04-30
2025-05-01,B-3C5B0M,0.0381352990691034,B-3C5B0M,2025-05-01
2025-05-02,B-3C5B0M,-1.321470894244392e-05,B-3C5B0M,2025-05-02
2025-05-05,B-3C5B0M,0.0031969019210674,B-3C5B0M,2025-05-05
2025-05-06,B-3C5B0M,-0.0192089552248892,B-3C5B0M,2025-05-06
2025-05-07,B-3C5B0M,0.0173033790190764,B-3C5B0M,2025-05-07
2025-05-08,B-3C5B0M,0.0108021536304474,B-3C5B0M,2025-05-08
2025-05-09,B-3C5B0M,0.011037690153096,B-3C5B0M,2025-05-09
2025-05-12,B-3C5B0M,0.0323013346269001,B-3C5B0M,2025-05-12
2025-05-13,B-3C5B0M,-0.0115268919643919,B-3C5B0M,2025-05-13
2025-05-14,B-3C5B0M,-0.0141215231025833,B-3C5B0M,2025-05-14
15-05-2025,B-3C5B0M,0.0133695968513811,B-3C5B0M,2025-05-15
2025-05-16,B-3C5B0M,-0.0048421172519221,B-3C5B0M,2025-05-16
2025-05-19,B-3C5B0M,-0.0050839536186808,B-3C5B0M,2025-05-19
2025-05-20,B-3C5B0M,0.0322143926248137,B-3C5B0M,2025-05-20
2025-05-21,B-3C5B0M,0.0084965408798484,B-3C5B0M,2025-05-21
2025-05-22,B-3C5B0M,-0.0165891082615152,B-3C5B0M,2025-05-22
2025-05-23,B-3C5B0M,0.0156328443903427,B-3C5B0M,2025-05-23
2025-05-26,B-3C5B0M ,0.0391711521474493,B-3C5B0M,2025-05-26
2025-05-27,B-3C5B0M,0.0468190243303331,B-3C5B0M,2025-05-27
2025-05-28,B-3C5B0M,-0.028837823230679,B-3C5B0M,2025-05-28
29-05-2025,B-3C5B0M,0.0045042335847164,B-3C5B0M,2025-05-29
2025-05-30,B-3C5B0M,-0.0014446442495257,B-3C5B0M,2025-05-30
2025-06-02,B-3C5B0M,0.0098984206816658,B-3C5B0M,2025-06-02
2025-06-03,B-3C5B0M ,-0.0289118983704816,B-3C5B0M,2025-06-03
2025-06-04,B-3C5B0M,0.0048581031945191,B-3C5B0M,2025-06-04
2025-06-05,B-3C5B0M,0.012689728230767,B-3C5B0M,2025-06-05
2025-06-06,B-3C5B0M,-0.0087010606389979,B-3C5B0M,2025-06-06
2025-06-09,B-3C5B0M,0.0698557839711903,B-3C5B0M,2025-06-09
2025-06-10,B-3C5B0M,0.0427885130597548,B-3C5B0M,2025-06-10
2025-06-11,B-3C5B0M,0.0011210502388652,B-3C5B0M,2025-06-11
2025-06-12,b-3c5b0m,0.0267696137617887,B-3C5B0M,2025-06-12
2025-06-13,B-3C5B0M,-0.0089615085443154,B-3C5B0M,2025-06-13
2025-06-16,B-3C5B0M,-0.0113470491762628,B-3C5B0M,2025-06-16
2025-06-17,B-3C5B0M ,0.036986225395579,B-3C5B0M,2025-06-17
2025-06-18,B-3C5B0M,-0.0362194228116869,B-3C5B0M,2025-06-18
2025-06-19,B-3C5B0M,0.0097486878670494,B-3C5B0M,2025-06-19
20-06-2025,B-3C5B0M,-0.020521878442899,B-3C5B0M,2025-06-20
2025-06-23,B-3C5B0M,-0.0189661288367948,B-3C5B0M,2025-06-23
2025-06-24,B-3C5B0M,0.0025102422876579,B-3C5B0M,2025-06-24
2025-06-25,B-3C5B0M,0.0202040772949854,B-3C5B0M,2025-06-25
2025-06-26,b-3c5b0m,0.0099845042570902,B-3C5B0M,2025-06-26
2025-06-27,B-3C5B0M,-0.0313001167903758,B-3C5B0M,2025-06-27
2025-06-30,B-3C5B0M,-0.0436807252084864,B-3C5B0M,2025-06-30
2025-07-01,B-3C5B0M,0.0042885324514009,B-3C5B0M,2025-07-01
2025-07-02,B-3C5B0M ,-0.0353385727005667,B-3C5B0M,2025-07-02
2025-07-03,B-3C5B0M,-0.0257319133307945,B-3C5B0M,2025-07-03
2025-07-04,B-3C5B0M,0.0049982795089001,B-3C5B0M,2025-07-04
2025-07-07,B3C5B0M,-0.0247157747642199,B-3C5B0M,2025-07-07
2025-07-10,B-3C5B0M,0.0114835022702009,B-3C5B0M,2025-07-10
2025-07-11,B-3C5B0M,-0.0034095413331823,B-3C5B0M,2025-07-11
2025-07-14,B-3C5B0M,0.0231460990596364,B-3C5B0M,2025-07-14
2025-07-15,B-3C5B0M,-0.0625017953385985,B-3C5B0M,2025-07-15
2025-07-16,B-3C5B0M,-0.0265297009801342,B-3C5B0M,2025-07-16
2025-07-17,B-3C5B0M,0.0058742640971906,B-3C5B0M,2025-07-17
2025-07-18,B-3C5B0M,0.0099234384568244,B-3C5B0M,2025-07-18
2025-07-21,B-3C5B0M,-0.0249359553955745,B-3C5B0M,2025-07-21
2025-07-22,B-3C5B0M,0.0177374127897119,B-3C5B0M,2025-07-22
2025-07-23,B-3C5B0M,0.0417014425323485,B-3C5B0M,2025-07-23
2025-07-24,B-3C5B0M,0.029475365786054,B-3C5B0M,2025-07-24
2025-07-25,B-3C5B0M,-0.0045201385840131,B-3C5B0M,2025-07-25
28-07-2025,B-3C5B0M,-0.0443173846938016,B-3C5B0M,2025-07-28
29-07-2025,B-3C5B0M,-0.0114833993482165,B-3C5B0M,2025-07-29
2025-07-30,B3C5B0M,0.0010434082880238,B-3C5B0M,2025-07-30
2025-07-31,B-3C5B0M,-0.0083428248993076,B-3C5B0M,2025-07-31
2025-08-01,B-3C5B0M,-0.0078700069904685,B-3C5B0M,2025-08-01
2025-08-04,B-3C5B0M,0.0092196868530744,B-3C5B0M,2025-08-04
2025-08-05,B-3C5B0M,0.004672945113991,B-3C5B0M,2025-08-05
2025-08-06,B-3C5B0M ,-0.0082575306221516,B-3C5B0M,2025-08-06
2025-08-07,B-3C5B0M,-0.0030416330671061,B-3C5B0M,2025-08-07
2025-08-08,B-3C5B0M,0.0420442138507433,B-3C5B0M,2025-08-08
2025-08-11,B-3C5B0M,0.0070925764670743,B-3C5B0M,2025-08-11
2025-08-12,B-3C5B0M,-0.0299457860951295,B-3C5B0M,2025-08-12
2025-08-13,B-3C5B0M,-0.0086902607963471,B-3C5B0M,2025-08-13
2025-08-14,B-3C5B0M,-0.0133120503417103,B-3C5B0M,2025-08-14
2025-08-15,B-3C5B0M,0.0176448916168303,B-3C5B0M,2025-08-15
2025-08-18,B-3C5B0M,-0.0197686162358919,B-3C5B0M,2025-08-18
2025-08-19,B-3C5B0M,-0.0544492077827686,B-3C5B0M,2025-08-19
2025-08-20,B-3C5B0M,0.0141937015615038,B-3C5B0M,2025-08-20
21-08-2025,B-3C5B0M,-0.0330641916793919,B-3C5B0M,2025-08-21
22-08-2025,B-3C5B0M,-0.0127566335263463,B-3C5B0M,2025-08-22
2025-08-25,B-3C5B0M,-0.0423240162977321,B-3C5B0M,2025-08-25
2025-08-26,B-3C5B0M,-0.007634404558588,B-3C5B0M,2025-08-26
2025-08-27,B-3C5B0M,-0.0313565391191775,B-3C5B0M,2025-08-27
2025-08-28,B-3C5B0M,-0.0123621207727387,B-3C5B0M,2025-08-28
2025-08-29,B-3C5B0M,-0.0785097034125461,B-3C5B0M,2025-08-29
2025-09-01,B-3C5B0M,-0.0405448611699788,B-3C5B0M,2025-09-01
2025-09-03,B-3C5B0M,0.0035878564147016,B-3C5B0M,2025-09-03
2025-09-04,B-3C5B0M,-0.0171768883536528,B-3C5B0M,2025-09-04
2025-09-05,B-3C5B0M,0.004172187926933,B-3C5B0M,2025-09-05
2025-09-08,B-3C5B0M,-0.0380342459940123,B-3C5B0M,2025-09-08
2025-09-09,B-3C5B0M,0.0190834403733347,B-3C5B0M,2025-09-09
2025-09-10,B-3C5B0M,-0.0029570276454584,B-3C5B0M,2025-09-10
2025-09-11,B-3C5B0M,-0.0084534949272308,B-3C5B0M,2025-09-11
2025-09-12,B-3C5B0M,-0.005518943128617,B-3C5B0M,2025-09-12
2025-09-15,B-3C5B0M,-0.0657853783998496,B-3C5B0M,2025-09-15
2025-09-16,B-3C5B0M,-0.0001496936590726,B-3C5B0M,2025-09-16
2025-09-17,B-3C5B0M,0.0408474627483321,B-3C5B0M,2025-09-17
2025-09-18,B-3C5B0M,0.0027766808930221,B-3C5B0M,2025-09-18
2025-09-19,B-3C5B0M,0.0058420840033217,B-3C5B0M,2025-09-19
22-09-2025,B-3C5B0M,-0.0546080198499363,B-3C5B0M,2025-09-22
2025-09-23,B-3C5B0M,-0.0141757860549439,B-3C5B0M,2025-09-23
2025-09-24,B-3C5B0M,-0.0403115987791632,B-3C5B0M,2025-09-24
25-09-2025,B-3C5B0M,0.0320445916905396,B-3C5B0M,2025-09-25
2025-09-26,B-3C5B0M,0.0056026141331287,B-3C5B0M,2025-09-26
2025-09-30,B-3C5B0M,0.0028971331531884,B-3C5B0M,2025-09-30
2025-10-01,B-3C5B0M,-0.0246237291695294,B-3C5B0M,2025-10-01
02-10-2025,B-3C5B0M,-0.0305578792847016,B-3C5B0M,2025-02-10
2025-10-03,B-3C5B0M,0.0432116676502176,B-3C5B0M,2025-10-03
2025-10-06,B-3C5B0M,-0.0024320258838115,B-3C5B0M,2025-10-06
07-10-2025,B-3C5B0M,-0.0280403774423536,B-3C5B0M,2025-07-10
2025-10-08,B-3C5B0M,-0.0091634973128911,B-3C5B0M,2025-10-08
2025-10-09,B-3C5B0M,-0.0164195088085647,B-3C5B0M,2025-10-09
2025-10-10,B-3C5B0M,0.0059121078789343,B-3C5B0M,2025-10-10
2025-10-13,B-3C5B0M,0.0490776354453586,B-3C5B0M,2025-10-13
2025-10-14,B-3C5B0M,0.0112936488789478,B-3C5B0M,2025-10-14
2025-10-15,B-3C5B0M,0.0239414817379926,B-3C5B0M,2025-10-15
2025-10-16,B-3C5B0M,0.0232332723089955,B-3C5B0M,2025-10-16
2025-10-17,B-3C5B0M,0.0031232736981443,B-3C5B0M,2025-10-17
2025-10-20,B-3C5B0M,0.0379132664079273,B-3C5B0M,2025-10-20
2025-10-21,B-3C5B0M,0.0154673989132498,B-3C5B0M,2025-10-21
2025-10-22,B-3C5B0M,0.0331484951468642,B-3C5B0M,2025-10-22
2025-10-23,B-3C5B0M,-0.0852069630311703,B-3C5B0M,2025-10-23
2025-10-24,b-3c5b0m,-0.0417977473731189,B-3C5B0M,2025-10-24
2025-10-27,B-3C5B0M,0.0427539256493867,B-3C5B0M,2025-10-27
2025-10-29,B-3C5B0M,-0.007235872372916,B-3C5B0M,2025-10-29
2025-10-30,B-3C5B0M,-0.0009047892230809,B-3C5B0M,2025-10-30
2025-10-31,B-3C5B0M,-0.0361861965122349,B-3C5B0M,2025-10-31
2025-11-03,B-3C5B0M,-0.0175055708713781,B-3C5B0M,2025-11-03
2025-11-04,B-3C5B0M,-0.0324362094378753,B-3C5B0M,2025-11-04
2025-11-05,B-3C5B0M,0.0185757688008811,B-3C5B0M,2025-11-05
06-11-2025,B-3C5B0M,0.0020168837155617,B-3C5B0M,2025-06-11
2025-11-07,B-3C5B0M,0.0178163404958258,B-3C5B0M,2025-11-07
2025-11-10,B-3C5B0M,-0.0109790500203525,B-3C5B0M,2025-11-10
2025-11-11,B-3C5B0M,0.0096544559630672,B-3C5B0M,2025-11-11
2025-11-12,B-3C5B0M,-0.0239855375131537,B-3C5B0M,2025-11-12
2025-11-13,B-3C5B0M,-0.0140520977854057,B-3C5B0M,2025-11-13
2025-11-14,B-3C5B0M,0.0154325863860671,B-3C5B0M,2025-11-14
17-11-2025,b-3c5b0m,-0.026526837949992,B-3C5B0M,2025-11-17
2025-11-18,B-3C5B0M,0.0021965036621415,B-3C5B0M,2025-11-18
2025-11-19,B-3C5B0M,0.0089607483813965,B-3C5B0M,2025-11-19
2025-11-20,B-3C5B0M,0.013797527304509,B-3C5B0M,2025-11-20
21-11-2025,B-3C5B0M,-0.0151462740625286,B-3C5B0M,2025-11-21
2025-11-24,B-3C5B0M,0.0480439843920026,B-3C5B0M,2025-11-24
2025-11-25,B-3C5B0M,-0.0146272097494139,B-3C5B0M,2025-11-25
2025-11-26,B-3C5B0M,-0.0030100234866507,B-3C5B0M,2025-11-26
2025-11-27,B-3C5B0M,0.0607477299372462,B-3C5B0M,2025-11-27
2025-11-28,B-3C5B0M,0.0418965800686616,B-3C5B0M,2025-11-28
2025-12-01,B-3C5B0M,-0.0379918170020703,B-3C5B0M,2025-12-01
2025-12-02,B-3C5B0M,-0.0069527118985283,B-3C5B0M,2025-12-02
03-12-2025,B-3C5B0M,0.0058172609199197,B-3C5B0M,2025-03-12
2025-12-04,B-3C5B0M,0.015266093221516,B-3C5B0M,2025-12-04
2025-12-05,B-3C5B0M,-0.0155489789712728,B-3C5B0M,2025-12-05
2025-12-08,B3C5B0M,1.987637347899713e-05,B-3C5B0M,2025-12-08
2025-12-09,B-3C5B0M,0.0050669060883043,B-3C5B0M,2025-12-09
2025-12-10,B-3C5B0M,0.0013789772510908,B-3C5B0M,2025-12-10
2025-12-11,B-3C5B0M,0.0103009306670528,B-3C5B0M,2025-12-11
2025-12-12,B-3C5B0M,-0.0269170718107423,B-3C5B0M,2025-12-12
2025-12-15,B-3C5B0M,0.0138916280760913,B-3C5B0M,2025-12-15
2025-12-16,B-3C5B0M,0.0426262050569144,B-3C5B0M,2025-12-16
2025-12-17,B-3C5B0M,-0.0038273719236457,B-3C5B0M,2025-12-17
18-12-2025,B-3C5B0M,0.0434574680934825,B-3C5B0M,2025-12-18
2025-12-19,B-3C5B0M,0.0008651692503426,B-3C5B0M,2025-12-19
2025-12-22,b-3c5b0m,0.0044374304654753,B-3C5B0M,2025-12-22
2025-12-23,B-3C5B0M,-0.0145290997381804,B-3C5B0M,2025-12-23
2025-12-24,B-3C5B0M,-0.0124460762024405,B-3C5B0M,2025-12-24
2025-12-25,B-3C5B0M,-0.0108535450728806,B-3C5B0M,2025-12-25
2025-12-26,B-3C5B0M,-0.0054309554311342,B-3C5B0M,2025-12-26
29-12-2025, B-3C5B0M,-0.0099641827364358,B-3C5B0M,2025-12-29
2025-12-30,B-3C5B0M,0.0301729343881783,B-3C5B0M,2025-12-30
2025-12-31,B-3C5B0M,-0.0110456247479191,B-3C5B0M,2025-12-31
2023-01-02,B-3LE6FV,0.0153073098850684,B-3LE6FV,2023-01-02
2023-01-03,B-3LE6FV ,0.048571042458655,B-3LE6FV,2023-01-03
2023-01-04,B-3LE6FV,0.0190021535000209,B-3LE6FV,2023-01-04
2023-01-05,B-3LE6FV,-0.0488028487651218,B-3LE6FV,2023-01-05
2023-01-06,B-3LE6FV,0.0329976561084974,B-3LE6FV,2023-01-06
2023-01-09,B-3LE6FV,-0.0269682825713841,B-3LE6FV,2023-01-09
2023-01-10,B-3LE6FV,-0.0323271819589642,B-3LE6FV,2023-01-10
2023-01-11,B-3LE6FV,-0.0417882234309202,B-3LE6FV,2023-01-11
2023-01-12,B-3LE6FV,-0.0177326697582319,B-3LE6FV,2023-01-12
2023-01-13,B-3LE6FV,-0.0420182734687219,B-3LE6FV,2023-01-13
16-01-2023,B-3LE6FV,-0.0646992717030355,B-3LE6FV,2023-01-16
17-01-2023,B-3LE6FV,-0.0190719262387538,B-3LE6FV,2023-01-17
2023-01-18,B-3LE6FV,-0.0095553405671005,B-3LE6FV,2023-01-18
2023-01-19,B-3LE6FV,0.0006341825844125,B-3LE6FV,2023-01-19
2023-01-20,B-3LE6FV,0.0167323695287003,B-3LE6FV,2023-01-20
2023-01-23,B-3LE6FV,0.024678316521359,B-3LE6FV,2023-01-23
2023-01-24,B-3LE6FV,0.0076315040802812,B-3LE6FV,2023-01-24
2023-01-25,B-3LE6FV,0.010860329458368,B-3LE6FV,2023-01-25
2023-01-26,B-3LE6FV,-0.0231343295048749,B-3LE6FV,2023-01-26
2023-01-27,B-3LE6FV,0.0314189236042414,B-3LE6FV,2023-01-27
2023-01-30,b-3le6fv,0.041242862950793,B-3LE6FV,2023-01-30
2023-01-31,B-3LE6FV,-0.0254646383888746,B-3LE6FV,2023-01-31
01-02-2023,B-3LE6FV,-0.0098394862346753,B-3LE6FV,2023-01-02
2023-02-02,B-3LE6FV,0.0071629061315724,B-3LE6FV,2023-02-02
03-02-2023,B-3LE6FV,-0.0098875698937593,B-3LE6FV,2023-03-02
2023-02-06,B-3LE6FV,-0.001935826440068,B-3LE6FV,2023-02-06
2023-02-07,B-3LE6FV,0.0031326895395578,B-3LE6FV,2023-02-07
2023-02-08,B-3LE6FV,-0.0085333237875808,B-3LE6FV,2023-02-08
2023-02-09,b-3le6fv,-0.0457090200033011,B-3LE6FV,2023-02-09
2023-02-10,B-3LE6FV,-0.0080325640945526,B-3LE6FV,2023-02-10
13-02-2023,B-3LE6FV,-0.0083164165105118,B-3LE6FV,2023-02-13
2023-02-14,B-3LE6FV,0.0467075203251637,B-3LE6FV,2023-02-14
2023-02-15,B-3LE6FV,-0.0076878183662942,B-3LE6FV,2023-02-15
2023-02-16,B-3LE6FV,-0.0020007768764106,B-3LE6FV,2023-02-16
2023-02-17,B-3LE6FV,-0.0043930268513197,B-3LE6FV,2023-02-17
2023-02-20,B-3LE6FV,-0.0181637591823532,B-3LE6FV,2023-02-20
2023-02-21,B-3LE6FV,0.0025146047516628,B-3LE6FV,2023-02-21
2023-02-22,B-3LE6FV,-0.01251910326053,B-3LE6FV,2023-02-22
23-02-2023,B-3LE6FV,-0.0133186762208058,B-3LE6FV,2023-02-23
2023-02-24,B-3LE6FV,0.0162754372070343,B-3LE6FV,2023-02-24
2023-02-27,B-3LE6FV,-0.0050581655783349,B-3LE6FV,2023-02-27
2023-02-28,B-3LE6FV,0.0130689859953219,B-3LE6FV,2023-02-28
01-03-2023,B-3LE6FV,-0.031809550114328,B-3LE6FV,2023-01-03
2023-03-02,B-3LE6FV,0.0552234567350177,B-3LE6FV,2023-03-02
2023-03-03,B-3LE6FV,-0.0200216187877064,B-3LE6FV,2023-03-03
2023-03-06,B-3LE6FV,-0.0257930425581727,B-3LE6FV,2023-03-06
2023-03-07,B-3LE6FV,-0.0058622332579039,B-3LE6FV,2023-03-07
2023-03-08,B-3LE6FV,-0.0177379648927185,B-3LE6FV,2023-03-08
2023-03-09,B-3LE6FV,-0.0125818318503329,B-3LE6FV,2023-03-09
2023-03-10,B-3LE6FV,-0.0051787179662705,B-3LE6FV,2023-03-10
13-03-2023,B-3LE6FV,0.0180979614647405,B-3LE6FV,2023-03-13
2023-03-14,B-3LE6FV,-0.0269061435506333,B-3LE6FV,2023-03-14
2023-03-15,B-3LE6FV,-0.0183651725411292,B-3LE6FV,2023-03-15
2023-03-16,B-3LE6FV,0.0041642753122594,B-3LE6FV,2023-03-16
2023-03-17,B-3LE6FV,-0.043560801224613,B-3LE6FV,2023-03-17
2023-03-20,B-3LE6FV,-0.0093021837815422,B-3LE6FV,2023-03-20
2023-03-21,B-3LE6FV ,0.0399306427725747,B-3LE6FV,2023-03-21
22-03-2023,B-3LE6FV,-0.0327432170169631,B-3LE6FV,2023-03-22
2023-03-23,B-3LE6FV,0.002453641920008,B-3LE6FV,2023-03-23
2023-03-24,B-3LE6FV,-0.025149818389447,B-3LE6FV,2023-03-24
2023-03-27,B-3LE6FV,-0.0128019428823643,B-3LE6FV,2023-03-27
2023-03-28,B-3LE6FV,0.0291521299298967,B-3LE6FV,2023-03-28
2023-03-29,B-3LE6FV,-0.0095681066381117,B-3LE6FV,2023-03-29
2023-03-31,B-3LE6FV,0.0438889184485389,B-3LE6FV,2023-03-31
2023-04-03,B-3LE6FV,-0.0456305782373438,B-3LE6FV,2023-04-03
2023-04-04,b-3le6fv,-0.0027437856669578,B-3LE6FV,2023-04-04
2023-04-05,B-3LE6FV,-0.0258729516895491,B-3LE6FV,2023-04-05
2023-04-06,B-3LE6FV,-0.0372110943763016,B-3LE6FV,2023-04-06
2023-04-07,B-3LE6FV,-0.0042143664886963,B-3LE6FV,2023-04-07
2023-04-10,B-3LE6FV,0.0236147271474642,B-3LE6FV,2023-04-10
2023-04-11,B-3LE6FV,0.0218330256244875,B-3LE6FV,2023-04-11
12-04-2023,B-3LE6FV,0.0281102361571122,B-3LE6FV,2023-12-04
2023-04-13,B-3LE6FV,0.0210675729909437,B-3LE6FV,2023-04-13
2023-04-14,b-3le6fv,0.0126748675707086,B-3LE6FV,2023-04-14
2023-04-17,B-3LE6FV,-0.0057639977345839,B-3LE6FV,2023-04-17
2023-04-18,B-3LE6FV,0.0104015045695309,B-3LE6FV,2023-04-18
2023-04-19,B-3LE6FV,-0.0022475113320144,B-3LE6FV,2023-04-19
2023-04-20,B-3LE6FV,-0.0105053007396421,B-3LE6FV,2023-04-20
2023-04-21,B-3LE6FV,0.0585309423916097,B-3LE6FV,2023-04-21
2023-04-24,B-3LE6FV,-0.0352327459824534,B-3LE6FV,2023-04-24
2023-04-25,B-3LE6FV,0.0012282070561202,B-3LE6FV,2023-04-25
2023-04-26,B-3LE6FV,0.0347063459017209,B-3LE6FV,2023-04-26
2023-04-27,B-3LE6FV,0.0137923543759784,B-3LE6FV,2023-04-27
2023-04-28,B-3LE6FV,-0.0100355753534505,B-3LE6FV,2023-04-28
2023-05-01,B-3LE6FV,0.016532069130746,B-3LE6FV,2023-05-01
02-05-2023, B-3LE6FV,0.0136832509409347,B-3LE6FV,2023-02-05
2023-05-03,B-3LE6FV ,0.0805368794617374,B-3LE6FV,2023-05-03
2023-05-04,B-3LE6FV,-0.0241999919724783,B-3LE6FV,2023-05-04
2023-05-05,B-3LE6FV,-0.011950400107109,B-3LE6FV,2023-05-05
2023-05-08,B-3LE6FV,-0.0076751552910044,B-3LE6FV,2023-05-08
2023-05-09,B-3LE6FV,0.0336322902385881,B-3LE6FV,2023-05-09
2023-05-10,B-3LE6FV,-0.0091136680186598,B-3LE6FV,2023-05-10
2023-05-11,B-3LE6FV,-0.0176637447480084,B-3LE6FV,2023-05-11
2023-05-12,B-3LE6FV,0.024492701655172,B-3LE6FV,2023-05-12
2023-05-15,B-3LE6FV,-0.0139959928768734,B-3LE6FV,2023-05-15
2023-05-16,B-3LE6FV,-0.0073203715950177,B-3LE6FV,2023-05-16
2023-05-17,B-3LE6FV,0.0254560893699373,B-3LE6FV,2023-05-17
18-05-2023,B-3LE6FV,-0.0261445719934586,B-3LE6FV,2023-05-18
2023-05-19,b-3le6fv,0.0264305621609242,B-3LE6FV,2023-05-19
2023-05-22, B-3LE6FV,0.0215781190976169,B-3LE6FV,2023-05-22
2023-05-23,B-3LE6FV,-0.0099920264488801,B-3LE6FV,2023-05-23
2023-05-24,B-3LE6FV,-0.0357957732833386,B-3LE6FV,2023-05-24
2023-05-25,B-3LE6FV,-0.0003279016234132,B-3LE6FV,2023-05-25
2023-05-26,B-3LE6FV,-0.0345982659598189,B-3LE6FV,2023-05-26
29-05-2023,B-3LE6FV,0.0147785957424448,B-3LE6FV,2023-05-29
2023-05-30,B-3LE6FV,0.0336161005994473,B-3LE6FV,2023-05-30
2023-05-31,B-3LE6FV,-0.0242773396672474,B-3LE6FV,2023-05-31
2023-06-01,B-3LE6FV,-0.0451936001451314,B-3LE6FV,2023-06-01
2023-06-02,B-3LE6FV,0.0379547870458043,B-3LE6FV,2023-06-02
2023-06-05,B-3LE6FV,0.015616389505429,B-3LE6FV,2023-06-05
2023-06-06,B-3LE6FV,-0.0286569821934812,B-3LE6FV,2023-06-06
2023-06-07,B-3LE6FV,-0.0224003449197325,B-3LE6FV,2023-06-07
08-06-2023,B-3LE6FV,0.0283049456281776,B-3LE6FV,2023-08-06
2023-06-09,B-3LE6FV,0.0213511604640067,B-3LE6FV,2023-06-09
2023-06-12,B-3LE6FV,-0.0618933699954443,B-3LE6FV,2023-06-12
2023-06-13,B-3LE6FV,-0.0304985511602899,B-3LE6FV,2023-06-13
2023-06-14,B-3LE6FV,-0.0081307981637639,B-3LE6FV,2023-06-14
2023-06-15,B-3LE6FV,0.0215541470961971,B-3LE6FV,2023-06-15
16-06-2023,B-3LE6FV,-0.0376617124203766,B-3LE6FV,2023-06-16
2023-06-19,B-3LE6FV,0.0229939305388425,B-3LE6FV,2023-06-19
20-06-2023,B-3LE6FV,0.0278555844398759,B-3LE6FV,2023-06-20
2023-06-21,B-3LE6FV,0.0035963086752005,B-3LE6FV,2023-06-21
2023-06-22,B-3LE6FV,-0.000570025079676,B-3LE6FV,2023-06-22
2023-06-23,B-3LE6FV,0.018244400442126,B-3LE6FV,2023-06-23
2023-06-26,B-3LE6FV,0.0300152047728797,B-3LE6FV,2023-06-26
2023-06-28,B-3LE6FV,-0.0152542742592716,B-3LE6FV,2023-06-28
2023-06-30,B-3LE6FV,-0.0016194803045617,B-3LE6FV,2023-06-30
2023-07-03,B-3LE6FV,0.0154653502272942,B-3LE6FV,2023-07-03
2023-07-04,B3LE6FV,0.0190317216660035,B-3LE6FV,2023-07-04
2023-07-05,B-3LE6FV,-0.0127612741684879,B-3LE6FV,2023-07-05
2023-07-06,B-3LE6FV,-0.0016954993381696,B-3LE6FV,2023-07-06
2023-07-07,B-3LE6FV,0.0148707039712493,B-3LE6FV,2023-07-07
2023-07-10,B-3LE6FV,-0.0183343239960852,B-3LE6FV,2023-07-10
2023-07-11,B-3LE6FV,0.0119044766208902,B-3LE6FV,2023-07-11
2023-07-12,B-3LE6FV,-0.0187163808016703,B-3LE6FV,2023-07-12
2023-07-13,B-3LE6FV,0.0196084644794619,B-3LE6FV,2023-07-13
2023-07-14,B-3LE6FV,-0.0446047267447039,B-3LE6FV,2023-07-14
2023-07-17,B-3LE6FV,0.0360817837871941,B-3LE6FV,2023-07-17
2023-07-18,B-3LE6FV,0.0091053631229139,B-3LE6FV,2023-07-18
2023-07-20,B-3LE6FV,-0.0015386370490483,B-3LE6FV,2023-07-20
2023-07-24,B-3LE6FV,0.0477983731230477,B-3LE6FV,2023-07-24
2023-07-25,B-3LE6FV ,-0.005830700635107,B-3LE6FV,2023-07-25
26-07-2023,B-3LE6FV,0.0107480442587641,B-3LE6FV,2023-07-26
2023-07-27,B-3LE6FV,0.0594866147874567,B-3LE6FV,2023-07-27
2023-07-28,B-3LE6FV,0.0260542311400235,B-3LE6FV,2023-07-28
