date,entity_code,stock_return,entity_name,industry,region,lgd,base_pd_hint,size_bucket,analyst_note,region_note,irrelevant_score,industry_return
2024-12-02,B-WWOGAM,0.0240273244544102,Company_B_23,B,Asia,0.4840351692577983,0.030429586987347,,watchlist,satellite,37,-0.010141525104246
2024-12-03,B-WWOGAM,0.0114426779293279,Company_B_23,B,Asia,0.4840351692577983,0.030429586987347,,watchlist,satellite,37,-0.0073119098467775
2024-12-04,B-WWOGAM,0.0265509762333762,Company_B_23,B,Asia,0.4840351692577983,0.030429586987347,,watchlist,satellite,37,
2024-12-06,B-WWOGAM,-0.0156589682938487,Company_B_23,B,Asia,0.4840351692577983,0.030429586987347,,watchlist,satellite,37,-0.0153974277467827
2024-12-07,B-WWOGAM,-0.0375356998163457,Company_B_23,B,Asia,0.4840351692577983,0.030429586987347,,watchlist,satellite,37,-0.0309213977549979
2024-12-08,B-WWOGAM,0.0117415944115654,Company_B_23,B,Asia,0.4840351692577983,0.030429586987347,,watchlist,satellite,37,-0.0097151209789531
2024-12-11,B-WWOGAM,0.0350446716931468,Company_B_23,B,Asia,0.4840351692577983,0.030429586987347,,watchlist,satellite,37,0.018165863519075
2024-12-12,B-WWOGAM,-0.0534391594578689,Company_B_23,B,Asia,0.4840351692577983,0.030429586987347,,watchlist,satellite,37,-0.016913382540896
2025-01-01,B-WWOGAM,-0.0070166691030266,Company_B_23,B,Asia,0.4840351692577983,0.030429586987347,,watchlist,satellite,37,-0.0084609808135676
2025-01-04,B-WWOGAM,0.016974143442248,Company_B_23,B,Asia,0.4840351692577983,0.030429586987347,,watchlist,satellite,37,0.0115957818789293
2025-01-05,B-WWOGAM,0.0244933122756215,Company_B_23,B,Asia,0.4840351692577983,0.030429586987347,,watchlist,satellite,37,0.0140277458538761
2025-01-07,B-WWOGAM,0.0007612250142092,Company_B_23,B,Asia,0.4840351692577983,0.030429586987347,,watchlist,satellite,37,
2025-01-08,B-WWOGAM,-0.0051113306945057,Company_B_23,B,Asia,0.4840351692577983,0.030429586987347,,watchlist,satellite,37,0.0040039417401903
2025-01-09,B-WWOGAM,-0.0163471699837664,Company_B_23,B,Asia,0.4840351692577983,0.030429586987347,,watchlist,satellite,37,-0.0182440765094434
2025-01-10,B-WWOGAM,-0.0582044642278028,Company_B_23,B,Asia,0.4840351692577983,0.030429586987347,,watchlist,satellite,37,
2025-01-12,B-WWOGAM,0.0208133177383224,Company_B_23,B,Asia,0.4840351692577983,0.030429586987347,,watchlist,satellite,37,0.0032907517570993
2025-02-01,B-WWOGAM,0.0013546681062465,Company_B_23,B,Asia,0.4840351692577983,0.030429586987347,,watchlist,satellite,37,0.0150606232546089
2025-02-04,B-WWOGAM,0.0521913923263381,Company_B_23,B,Asia,0.4840351692577983,0.030429586987347,,watchlist,satellite,37,0.0186776451485401
2025-02-05,B-WWOGAM,-0.0259799157899129,Company_B_23,B,Asia,0.4840351692577983,0.030429586987347,,watchlist,satellite,37,-0.0237675804038153
2025-02-06,B-WWOGAM,0.0130359090061126,Company_B_23,B,Asia,0.4840351692577983,0.030429586987347,,watchlist,satellite,37,0.0084439877167436
2025-02-07,B-WWOGAM,0.0123659215961375,Company_B_23,B,Asia,0.4840351692577983,0.030429586987347,,watchlist,satellite,37,-0.0047848339291268
2025-02-09,B-WWOGAM,0.0013492972040928,Company_B_23,B,Asia,0.4840351692577983,0.030429586987347,,watchlist,satellite,37,0.000493033588286
2025-02-10,B-WWOGAM,-0.0155100559577074,Company_B_23,B,Asia,0.4840351692577983,0.030429586987347,,watchlist,satellite,37,-0.0139835436674951
2025-02-12,B-WWOGAM,-0.0058331381628006,Company_B_23,B,Asia,0.4840351692577983,0.030429586987347,,watchlist,satellite,37,
2025-03-01,B-WWOGAM,-0.0258666298288298,Company_B_23,B,Asia,0.4840351692577983,0.030429586987347,,watchlist,satellite,37,-0.0129958013555349
2025-03-02,B-WWOGAM,-0.0522752635705241,Company_B_23,B,Asia,0.4840351692577983,0.030429586987347,,watchlist,satellite,37,-0.0129161605812873
2025-03-03,B-WWOGAM,0.001010251628297,Company_B_23,B,Asia,0.4840351692577983,0.030429586987347,,watchlist,satellite,37,0.0241394851882321
2025-03-04,B-WWOGAM,0.0275673064545925,Company_B_23,B,Asia,0.4840351692577983,0.030429586987347,,watchlist,satellite,37,-0.0037462404383459
2025-03-06,B-WWOGAM,-0.051587765490396,Company_B_23,B,Asia,0.4840351692577983,0.030429586987347,,watchlist,satellite,37,-0.0167736228582782
2025-03-07,B-WWOGAM,-0.058654959127282,Company_B_23,B,Asia,0.4840351692577983,0.030429586987347,,watchlist,satellite,37,-0.0300041296283168
2025-03-09,B-WWOGAM,0.0083692159113804,Company_B_23,B,Asia,0.4840351692577983,0.030429586987347,,watchlist,satellite,37,-0.0130870635919819
2025-03-10,B-WWOGAM,,Company_B_23,B,Asia,0.4840351692577983,0.030429586987347,,watchlist,satellite,37,0.0012570528124232
2025-03-11,B-WWOGAM,-0.0338018028920713,Company_B_23,B,Asia,0.4840351692577983,0.030429586987347,,watchlist,satellite,37,-0.0005455947933683
2025-03-12,B-WWOGAM,-0.0218544681723485,Company_B_23,B,Asia,0.4840351692577983,0.030429586987347,,watchlist,satellite,37,-0.0108077946280547
2025-04-02,B-WWOGAM,0.0355356258102738,Company_B_23,B,Asia,0.4840351692577983,0.030429586987347,,watchlist,satellite,37,0.0146645598591776
2025-04-03,B-WWOGAM,-0.0085587060262103,Company_B_23,B,Asia,0.4840351692577983,0.030429586987347,,watchlist,satellite,37,-0.0101597991216656
2025-04-04,B-WWOGAM,0.0005849512868107,Company_B_23,B,Asia,0.4840351692577983,0.030429586987347,,watchlist,satellite,37,0.0147203918974813
2025-04-06,B-WWOGAM,0.023849782344991,Company_B_23,B,Asia,0.4840351692577983,0.030429586987347,,watchlist,satellite,37,-0.0043931427354546
2025-04-07,B-WWOGAM,-0.0246028380548021,Company_B_23,B,Asia,0.4840351692577983,0.030429586987347,,watchlist,satellite,37,0.0056822404651326
2025-04-08,B-WWOGAM,0.0165646737426333,Company_B_23,B,Asia,0.4840351692577983,0.030429586987347,,watchlist,satellite,37,0.0114973593521953
2025-04-09,B-WWOGAM,-0.001994471126866,Company_B_23,B,Asia,0.4840351692577983,0.030429586987347,,watchlist,satellite,37,0.0003558120086072
2025-04-11,B-WWOGAM,-0.0171378586653998,Company_B_23,B,Asia,0.4840351692577983,0.030429586987347,,watchlist,satellite,37,-0.0227663271628853
2025-04-12,B-WWOGAM,0.0429971669790121,Company_B_23,B,Asia,0.4840351692577983,0.030429586987347,,watchlist,satellite,37,0.0224254442272963
2025-05-02,B-WWOGAM,0.0476813269857857,Company_B_23,B,Asia,0.4840351692577983,0.030429586987347,,watchlist,satellite,37,0.0368528512948007
2025-05-03,B-WWOGAM,-0.0049280529392236,Company_B_23,B,Asia,0.4840351692577983,0.030429586987347,,watchlist,satellite,37,0.0075017569132821
2025-05-05,B-WWOGAM,0.0026592585551096,Company_B_23,B,Asia,0.4840351692577983,0.030429586987347,,watchlist,satellite,37,-0.0102126348852569
2025-05-08,B-WWOGAM,-0.0198512872118342,Company_B_23,B,Asia,0.4840351692577983,0.030429586987347,,watchlist,satellite,37,-0.0172789147832154
2025-05-09,B-WWOGAM,-0.0185436918560185,Company_B_23,B,Asia,0.4840351692577983,0.030429586987347,,watchlist,satellite,37,-0.0087005818517411
2025-05-11,B-WWOGAM,-0.0141085493365882,Company_B_23,B,Asia,0.4840351692577983,0.030429586987347,,watchlist,satellite,37,0.0329021640544153
2025-05-12,B-WWOGAM,0.0423204415494709,Company_B_23,B,Asia,0.4840351692577983,0.030429586987347,,watchlist,satellite,37,0.0141371876711961
2025-06-01,B-WWOGAM,0.0256131648181624,Company_B_23,B,Asia,0.4840351692577983,0.030429586987347,,watchlist,satellite,37,0.013121934397316
2025-06-02,B-WWOGAM,-0.0418171683292296,Company_B_23,B,Asia,0.4840351692577983,0.030429586987347,,watchlist,satellite,37,-0.0028169333638068
2025-06-03,B-WWOGAM,-0.0324291824938037,Company_B_23,B,Asia,0.4840351692577983,0.030429586987347,,watchlist,satellite,37,0.0066686231237621
2025-06-05,B-WWOGAM,-0.0010022262240993,Company_B_23,B,Asia,0.4840351692577983,0.030429586987347,,watchlist,satellite,37,-0.030025691323182
2025-06-08,B-WWOGAM,0.0179926281009203,Company_B_23,B,Asia,0.4840351692577983,0.030429586987347,,watchlist,satellite,37,0.0002102521817928
2025-06-10,B-WWOGAM,,Company_B_23,B,Asia,0.4840351692577983,0.030429586987347,,watchlist,satellite,37,0.0191824545318301
2025-06-11,B-WWOGAM,0.0163944673424972,Company_B_23,B,Asia,0.4840351692577983,0.030429586987347,,watchlist,satellite,37,0.0261796770562837
2025-07-01,B-WWOGAM,-0.0135069442573836,Company_B_23,B,Asia,0.4840351692577983,0.030429586987347,,watchlist,satellite,37,-0.0321310013809564
2025-07-02,B-WWOGAM,0.0152525459241496,Company_B_23,B,Asia,0.4840351692577983,0.030429586987347,,watchlist,satellite,37,0.0037946313290671
2025-07-04,B-WWOGAM,0.0139597086004488,Company_B_23,B,Asia,0.4840351692577983,0.030429586987347,,watchlist,satellite,37,0.0246663868926757
2025-07-05,B-WWOGAM,0.0191655843182279,Company_B_23,B,Asia,0.4840351692577983,0.030429586987347,,watchlist,satellite,37,-0.0045847799145338
2025-07-07,B-WWOGAM,-0.060307740116781,Company_B_23,B,Asia,0.4840351692577983,0.030429586987347,,watchlist,satellite,37,-0.0260411084866903
2025-07-08,B-WWOGAM,0.0226158376037464,Company_B_23,B,Asia,0.4840351692577983,0.030429586987347,,watchlist,satellite,37,0.0187115199297718
2025-07-10,B-WWOGAM,-0.0438366577287805,Company_B_23,B,Asia,0.4840351692577983,0.030429586987347,,watchlist,satellite,37,-0.0315562534880117
2025-07-11,B-WWOGAM,0.0504642005870616,Company_B_23,B,Asia,0.4840351692577983,0.030429586987347,,watchlist,satellite,37,-0.0026152260671159
2025-08-01,B-WWOGAM,-0.0028942417007044,Company_B_23,B,Asia,0.4840351692577983,0.030429586987347,,watchlist,satellite,37,0.0166518331610165
2025-08-04,B-WWOGAM,0.0351598866293937,Company_B_23,B,Asia,0.4840351692577983,0.030429586987347,,watchlist,satellite,37,0.0056866936253566
2025-08-05,B-WWOGAM,0.0047379296757659,Company_B_23,B,Asia,0.4840351692577983,0.030429586987347,,watchlist,satellite,37,-0.0100549327049622
2025-08-07,B-WWOGAM,0.0199834148035049,Company_B_23,B,Asia,0.4840351692577983,0.030429586987347,,watchlist,satellite,37,
2025-08-08,B-WWOGAM,0.0136318469554531,Company_B_23,B,Asia,0.4840351692577983,0.030429586987347,,watchlist,satellite,37,0.0105064073241729
2025-08-09,B-WWOGAM,0.0171947518270724,Company_B_23,B,Asia,0.4840351692577983,0.030429586987347,,watchlist,satellite,37,0.0023920822452534
2025-08-10,B-WWOGAM,-0.0200758652464859,Company_B_23,B,Asia,0.4840351692577983,0.030429586987347,,watchlist,satellite,37,-0.0126125562157682
2025-08-12,B-WWOGAM,0.0221476924089438,Company_B_23,B,Asia,0.4840351692577983,0.030429586987347,,watchlist,satellite,37,0.004564055137615
2025-09-01,B-WWOGAM,,Company_B_23,B,Asia,0.4840351692577983,0.030429586987347,,watchlist,satellite,37,-0.0078227017427365
2025-09-06,B-WWOGAM,0.0093145184038848,Company_B_23,B,Asia,0.4840351692577983,0.030429586987347,,watchlist,satellite,37,0.0184277164951934
2025-09-07,B-WWOGAM,-0.0498161598748963,Company_B_23,B,Asia,0.4840351692577983,0.030429586987347,,watchlist,satellite,37,-0.0023271599388046
2025-09-09,B-WWOGAM,0.0202778849599817,Company_B_23,B,Asia,0.4840351692577983,0.030429586987347,,watchlist,satellite,37,-0.0026480819129213
2025-09-10,B-WWOGAM,-0.008974951682352,Company_B_23,B,Asia,0.4840351692577983,0.030429586987347,,watchlist,satellite,37,-0.0182787295370303
2025-09-12,B-WWOGAM,0.0655627865053529,Company_B_23,B,Asia,0.4840351692577983,0.030429586987347,,watchlist,satellite,37,
2025-10-01,B-WWOGAM,-0.0093759177876481,Company_B_23,B,Asia,0.4840351692577983,0.030429586987347,,watchlist,satellite,37,
2025-10-02,B-WWOGAM,0.0091549450835937,Company_B_23,B,Asia,0.4840351692577983,0.030429586987347,,watchlist,satellite,37,
2025-10-03,B-WWOGAM,-0.0309771688831752,Company_B_23,B,Asia,0.4840351692577983,0.030429586987347,,watchlist,satellite,37,-0.017433239731723
2025-10-04,B-WWOGAM,0.0040466867571835,Company_B_23,B,Asia,0.4840351692577983,0.030429586987347,,watchlist,satellite,37,-0.0095558031349188
2025-10-06,B-WWOGAM,0.0073527285230845,Company_B_23,B,Asia,0.4840351692577983,0.030429586987347,,watchlist,satellite,37,0.0077210052577763
2025-10-07,B-WWOGAM,-0.0398134530814141,Company_B_23,B,Asia,0.4840351692577983,0.030429586987347,,watchlist,satellite,37,
2025-10-09,B-WWOGAM,-0.0611726498764457,Company_B_23,B,Asia,0.4840351692577983,0.030429586987347,,watchlist,satellite,37,-0.0320681829492234
2025-10-10,B-WWOGAM,-0.0253739544241929,Company_B_23,B,Asia,0.4840351692577983,0.030429586987347,,watchlist,satellite,37,0.0022168841621003
2025-10-12,B-WWOGAM,0.0333104638316536,Company_B_23,B,Asia,0.4840351692577983,0.030429586987347,,watchlist,satellite,37,0.0187045985583545
2025-11-02,B-WWOGAM,0.0182258942732198,Company_B_23,B,Asia,0.4840351692577983,0.030429586987347,,watchlist,satellite,37,0.0062881352120187
2025-11-03,B-WWOGAM,-0.00813475341947,Company_B_23,B,Asia,0.4840351692577983,0.030429586987347,,watchlist,satellite,37,-0.0023939118081542
2025-11-04,B-WWOGAM,-0.0103651263410855,Company_B_23,B,Asia,0.4840351692577983,0.030429586987347,,watchlist,satellite,37,0.0326847601054619
2025-11-06,B-WWOGAM,-0.00911841982288,Company_B_23,B,Asia,0.4840351692577983,0.030429586987347,,watchlist,satellite,37,-0.0023309390995482
2025-11-07,B-WWOGAM,-0.0004751299032851,Company_B_23,B,Asia,0.4840351692577983,0.030429586987347,,watchlist,satellite,37,-0.0120507403461468
2025-11-08,B-WWOGAM,-0.0272527389471489,Company_B_23,B,Asia,0.4840351692577983,0.030429586987347,,watchlist,satellite,37,-0.0090665158126864
2025-11-09,B-WWOGAM,,Company_B_23,B,Asia,0.4840351692577983,0.030429586987347,,watchlist,satellite,37,-0.0042222927259599
2025-11-12,B-WWOGAM,0.0196947475944712,Company_B_23,B,Asia,0.4840351692577983,0.030429586987347,,watchlist,satellite,37,-0.0061635450064645
2025-12-02,B-WWOGAM,-0.0048950964351878,Company_B_23,B,Asia,0.4840351692577983,0.030429586987347,,watchlist,satellite,37,-0.0208527580455251
2025-12-03,B-WWOGAM,-0.0104817185201509,Company_B_23,B,Asia,0.4840351692577983,0.030429586987347,,watchlist,satellite,37,0.0319413685846036
2025-12-05,B-WWOGAM,-0.0113957582807144,Company_B_23,B,Asia,0.4840351692577983,0.030429586987347,,watchlist,satellite,37,0.013255782941715
2025-12-08,B-WWOGAM,-0.0283416830984285,Company_B_23,B,Asia,0.4840351692577983,0.030429586987347,,watchlist,satellite,37,-0.0015097488640975
2025-12-09,B-WWOGAM,-0.0442218539964096,Company_B_23,B,Asia,0.4840351692577983,0.030429586987347,,watchlist,satellite,37,0.0046539284908583
2025-12-11,B-WWOGAM,-0.0168477888043141,Company_B_23,B,Asia,0.4840351692577983,0.030429586987347,,watchlist,satellite,37,-0.0288607520326152
2025-12-12,B-WWOGAM,0.0225345729019281,Company_B_23,B,Asia,0.4840351692577983,0.030429586987347,,watchlist,satellite,37,0.0093768957427672
,B-WWOGAM,-0.0297422798923389,Company_B_23,B,Asia,0.4840351692577983,0.030429586987347,,watchlist,satellite,37,0.0024654095962735
2023-01-02,B-Y6J2QG,-0.000859782153814,Company_B_39,B,europe,0.6498374440296733,0.0317881165479549,Large,manual review,,56,0.0223089142401455
2023-01-03,B-Y6J2QG,-0.009062672955662,Company_B_39,B,europe,0.6498374440296733,0.0317881165479549,Large,manual review,,56,
2023-01-05,B-Y6J2QG,0.0141678212018298,Company_B_39,B,europe,0.6498374440296733,0.0317881165479549,Large,manual review,,56,0.0107527620250625
2023-01-06,B-Y6J2QG,-0.0232730500779423,Company_B_39,B,europe,0.6498374440296733,0.0317881165479549,Large,manual review,,56,
2023-01-08,B-Y6J2QG,0.0084338620015928,Company_B_39,B,europe,0.6498374440296733,0.0317881165479549,Large,manual review,,56,0.0027697933389649
2023-01-09,B-Y6J2QG,-0.0014589939267698,Company_B_39,B,europe,0.6498374440296733,0.0317881165479549,Large,manual review,,56,-0.0013815572151857
2023-01-11,B-Y6J2QG,0.0583890416471494,Company_B_39,B,europe,0.6498374440296733,0.0317881165479549,Large,manual review,,56,0.0111749049290327
2023-01-12,B-Y6J2QG,-0.0436174101001728,Company_B_39,B,europe,0.6498374440296733,0.0317881165479549,Large,manual review,,56,
2023-02-01,B-Y6J2QG,0.0255098151674688,Company_B_39,B,europe,0.6498374440296733,0.0317881165479549,Large,manual review,,56,-0.0066886057419556
2023-02-02,B-Y6J2QG,0.0595234570229269,Company_B_39,B,europe,0.6498374440296733,0.0317881165479549,Large,manual review,,56,0.0227483608007449
2023-02-03,B-Y6J2QG,,Company_B_39,B,europe,0.6498374440296733,0.0317881165479549,Large,manual review,,56,0.0259095780528721
2023-02-05,B-Y6J2QG,-0.0102127049928065,Company_B_39,B,europe,0.6498374440296733,0.0317881165479549,Large,manual review,,56,0.0078087191697495
2023-02-06,B-Y6J2QG,0.0441843486296163,Company_B_39,B,europe,0.6498374440296733,0.0317881165479549,Large,manual review,,56,-0.0015155993617058
2023-02-10,B-Y6J2QG,0.0323379999080986,Company_B_39,B,europe,0.6498374440296733,0.0317881165479549,Large,manual review,,56,0.0197112544871255
2023-02-11,B-Y6J2QG,-0.0176274005426518,Company_B_39,B,europe,0.6498374440296733,0.0317881165479549,Large,manual review,,56,-0.0172953565779511
2023-03-01,B-Y6J2QG,-0.0073055235815835,Company_B_39,B,europe,0.6498374440296733,0.0317881165479549,Large,manual review,,56,
2023-03-02,B-Y6J2QG,-0.022978508138719,Company_B_39,B,europe,0.6498374440296733,0.0317881165479549,Large,manual review,,56,0.000845680235903
2023-03-03,B-Y6J2QG,0.0083537419549373,Company_B_39,B,europe,0.6498374440296733,0.0317881165479549,Large,manual review,,56,-0.0027438269788148
2023-03-04,B-Y6J2QG,0.0104099421192546,Company_B_39,B,europe,0.6498374440296733,0.0317881165479549,Large,manual review,,56,-0.0315281799834248
2023-03-05,B-Y6J2QG,-0.0059187225450561,Company_B_39,B,europe,0.6498374440296733,0.0317881165479549,Large,manual review,,56,0.0363441611935834
2023-03-07,B-Y6J2QG,0.0053786399536763,Company_B_39,B,europe,0.6498374440296733,0.0317881165479549,Large,manual review,,56,0.0355034503646345
2023-03-08,B-Y6J2QG,0.0427584625685854,Company_B_39,B,europe,0.6498374440296733,0.0317881165479549,Large,manual review,,56,
2023-03-10,B-Y6J2QG,0.0541620085187712,Company_B_39,B,europe,0.6498374440296733,0.0317881165479549,Large,manual review,,56,0.0338464735297274
2023-03-11,B-Y6J2QG,-0.0158375746209583,Company_B_39,B,europe,0.6498374440296733,0.0317881165479549,Large,manual review,,56,-0.0076078448777243
2023-04-01,B-Y6J2QG,-0.0079507121726014,Company_B_39,B,europe,0.6498374440296733,0.0317881165479549,Large,manual review,,56,-0.0006123614945669
2023-04-04,B-Y6J2QG,0.0106031753858453,Company_B_39,B,europe,0.6498374440296733,0.0317881165479549,Large,manual review,,56,0.0148804057698581
2023-04-05,B-Y6J2QG,0.0016149765822837,Company_B_39,B,europe,0.6498374440296733,0.0317881165479549,Large,manual review,,56,-0.007341769969395
2023-04-07,B-Y6J2QG,0.0365059998719686,Company_B_39,B,europe,0.6498374440296733,0.0317881165479549,Large,manual review,,56,0.0090275545364908
2023-04-08,B-Y6J2QG,-0.0216542195729425,Company_B_39,B,europe,0.6498374440296733,0.0317881165479549,Large,manual review,,56,-0.0402211254963669
2023-04-09,B-Y6J2QG,,Company_B_39,B,europe,0.6498374440296733,0.0317881165479549,Large,manual review,,56,0.0349418042274098
2023-04-10,B-Y6J2QG,-0.0107410922567812,Company_B_39,B,europe,0.6498374440296733,0.0317881165479549,Large,manual review,,56,-0.0121190936337841
2023-04-12,B-Y6J2QG,0.0156154155102261,Company_B_39,B,europe,0.6498374440296733,0.0317881165479549,Large,manual review,,56,
2023-05-01,B-Y6J2QG,0.0051564592505914,Company_B_39,B,europe,0.6498374440296733,0.0317881165479549,Large,manual review,,56,-0.0068361977642161
2023-05-04,B-Y6J2QG,0.004027392660614,Company_B_39,B,europe,0.6498374440296733,0.0317881165479549,Large,manual review,,56,-0.0224436775533946
2023-05-06,B-Y6J2QG,0.0011792560304637,Company_B_39,B,europe,0.6498374440296733,0.0317881165479549,Large,manual review,,56,0.025460366020207
2023-05-07,B-Y6J2QG,-0.0061597592387616,Company_B_39,B,europe,0.6498374440296733,0.0317881165479549,Large,manual review,,56,-0.0260463630399766
2023-05-09,B-Y6J2QG,0.0444340235244575,Company_B_39,B,europe,0.6498374440296733,0.0317881165479549,Large,manual review,,56,0.0041466480509497
2023-05-10,B-Y6J2QG,0.0520148968612779,Company_B_39,B,europe,0.6498374440296733,0.0317881165479549,Large,manual review,,56,0.0397354177415058
2023-05-12,B-Y6J2QG,0.0185901717832381,Company_B_39,B,europe,0.6498374440296733,0.0317881165479549,Large,manual review,,56,-0.0016480197016801
2023-06-01,B-Y6J2QG,-0.0382052046553836,Company_B_39,B,europe,0.6498374440296733,0.0317881165479549,Large,manual review,,56,-0.0214075248730418
2023-06-02,B-Y6J2QG,-0.0180583915041998,Company_B_39,B,europe,0.6498374440296733,0.0317881165479549,Large,manual review,,56,0.0036595840770533
2023-06-03,B-Y6J2QG,-0.0744007292095048,Company_B_39,B,europe,0.6498374440296733,0.0317881165479549,Large,manual review,,56,
2023-06-04,B-Y6J2QG,,Company_B_39,B,europe,0.6498374440296733,0.0317881165479549,Large,manual review,,56,0.001661344563199
2023-06-06,B-Y6J2QG,0.0334860773141265,Company_B_39,B,europe,0.6498374440296733,0.0317881165479549,Large,manual review,,56,0.0144275018212231
2023-06-07,B-Y6J2QG,0.0039066660800434,Company_B_39,B,europe,0.6498374440296733,0.0317881165479549,Large,manual review,,56,-0.0016987289979854
2023-06-09,B-Y6J2QG,0.0624962551198558,Company_B_39,B,europe,0.6498374440296733,0.0317881165479549,Large,manual review,,56,0.0254484682828472
2023-06-10,B-Y6J2QG,0.0536439602619681,Company_B_39,B,europe,0.6498374440296733,0.0317881165479549,Large,manual review,,56,0.0267511723470932
2023-06-11,B-Y6J2QG,-0.0393625107325959,Company_B_39,B,europe,0.6498374440296733,0.0317881165479549,Large,manual review,,56,-0.0363480438529095
2023-06-12,B-Y6J2QG,-0.0068060819216486,Company_B_39,B,europe,0.6498374440296733,0.0317881165479549,Large,manual review,,56,0.0049291533742003
2023-07-02,B-Y6J2QG,-0.0028577406227775,Company_B_39,B,europe,0.6498374440296733,0.0317881165479549,Large,manual review,,56,0.0037412979105331
2023-07-03,B-Y6J2QG,-0.0127769528736035,Company_B_39,B,europe,0.6498374440296733,0.0317881165479549,Large,manual review,,56,
2023-07-04,B-Y6J2QG,0.0408058248103795,Company_B_39,B,europe,0.6498374440296733,0.0317881165479549,Large,manual review,,56,0.0164295978353886
2023-07-06,B-Y6J2QG,-0.0296872334740231,Company_B_39,B,europe,0.6498374440296733,0.0317881165479549,Large,manual review,,56,-0.0208799678094323
2023-07-07,B-Y6J2QG,0.0234451251232531,Company_B_39,B,europe,0.6498374440296733,0.0317881165479549,Large,manual review,,56,-0.0079750605644155
2023-07-08,B-Y6J2QG,-0.0090202432083517,Company_B_39,B,europe,0.6498374440296733,0.0317881165479549,Large,manual review,,56,0.0058713802528496
2023-07-09,B-Y6J2QG,-0.0298703847946828,Company_B_39,B,europe,0.6498374440296733,0.0317881165479549,Large,manual review,,56,-0.0338705885019368
2023-07-11,B-Y6J2QG,0.0112593567647685,Company_B_39,B,europe,0.6498374440296733,0.0317881165479549,Large,manual review,,56,-0.0166315329579953
2023-07-12,B-Y6J2QG,0.0023226082556965,Company_B_39,B,europe,0.6498374440296733,0.0317881165479549,Large,manual review,,56,-0.0117245037186496
2023-08-02,B-Y6J2QG,-0.0159001600186149,Company_B_39,B,europe,0.6498374440296733,0.0317881165479549,Large,manual review,,56,-0.0037314046292229
2023-08-03,B-Y6J2QG,0.0189990569817171,Company_B_39,B,europe,0.6498374440296733,0.0317881165479549,Large,manual review,,56,0.0163997759052372
2023-08-05,B-Y6J2QG,-0.0027945909180107,Company_B_39,B,europe,0.6498374440296733,0.0317881165479549,Large,manual review,,56,0.0016369101247608
2023-08-06,B-Y6J2QG,0.0089989953875021,Company_B_39,B,europe,0.6498374440296733,0.0317881165479549,Large,manual review,,56,0.0028370046482806
2023-08-09,B-Y6J2QG,-0.0163838243280058,Company_B_39,B,europe,0.6498374440296733,0.0317881165479549,Large,manual review,,56,-0.027892601945434
2023-08-11,B-Y6J2QG,-0.0120221727220225,Company_B_39,B,europe,0.6498374440296733,0.0317881165479549,Large,manual review,,56,-0.0128852001079027
2023-09-01,B-Y6J2QG,0.0491468891232434,Company_B_39,B,europe,0.6498374440296733,0.0317881165479549,Large,manual review,,56,0.0241698698033214
2023-09-02,B-Y6J2QG,-0.007948118319155,Company_B_39,B,europe,0.6498374440296733,0.0317881165479549,Large,manual review,,56,-0.0194558415607662
2023-09-03,B-Y6J2QG,,Company_B_39,B,europe,0.6498374440296733,0.0317881165479549,Large,manual review,,56,-0.0015817021595158
2023-09-05,B-Y6J2QG,-0.0027746467236083,Company_B_39,B,europe,0.6498374440296733,0.0317881165479549,Large,manual review,,56,0.0001095688685353
2023-09-06,B-Y6J2QG,0.0017655629503124,Company_B_39,B,europe,0.6498374440296733,0.0317881165479549,Large,manual review,,56,
2023-09-08,B-Y6J2QG,0.0334488799607501,Company_B_39,B,europe,0.6498374440296733,0.0317881165479549,Large,manual review,,56,0.0159840547901037
2023-09-10,B-Y6J2QG,-0.0150031669803695,Company_B_39,B,europe,0.6498374440296733,0.0317881165479549,Large,manual review,,56,-0.0153116331257876
2023-09-11,B-Y6J2QG,0.0124042940789062,Company_B_39,B,europe,0.6498374440296733,0.0317881165479549,Large,manual review,,56,0.0055820276250882
2023-10-01,B-Y6J2QG,0.0229557792635364,Company_B_39,B,europe,0.6498374440296733,0.0317881165479549,Large,manual review,,56,0.0060563824534576
2023-10-02,B-Y6J2QG,-0.0091254967991346,Company_B_39,B,europe,0.6498374440296733,0.0317881165479549,Large,manual review,,56,-0.0024218792460542
2023-10-04,B-Y6J2QG,0.0001642007234594,Company_B_39,B,europe,0.6498374440296733,0.0317881165479549,Large,manual review,,56,-0.018844847289546
2023-10-05,B-Y6J2QG,-0.0153749578703622,Company_B_39,B,europe,0.6498374440296733,0.0317881165479549,Large,manual review,,56,-0.006731921122049
2023-10-07,B-Y6J2QG,0.0091261760652798,Company_B_39,B,europe,0.6498374440296733,0.0317881165479549,Large,manual review,,56,-0.0134448106771846
2023-10-08,B-Y6J2QG,0.0135529543010553,Company_B_39,B,europe,0.6498374440296733,0.0317881165479549,Large,manual review,,56,
2023-10-10,B-Y6J2QG,-0.0004404518265693,Company_B_39,B,europe,0.6498374440296733,0.0317881165479549,Large,manual review,,56,-0.009946614252692
2023-10-11,B-Y6J2QG,-0.0145337632295633,Company_B_39,B,europe,0.6498374440296733,0.0317881165479549,Large,manual review,,56,-0.0007759618622735
2023-11-01,B-Y6J2QG,0.0621862087130642,Company_B_39,B,europe,0.6498374440296733,0.0317881165479549,Large,manual review,,56,-0.0034916195899693
