portfolio,simulation_id,loss
Portfolio 2,6899,39768477.682121135
Portfolio 2,6900,0.0
Portfolio 2,6901,15345518.185576415
Portfolio 2,6902,0.0
Portfolio 2,6903,0.0
Portfolio 2,6904,8083054.654213435
Portfolio 2,6905,0.0
Portfolio 2,6906,0.0
Portfolio 2,6907,0.0
Portfolio 2,6908,16127236.27299897
Portfolio 2,6909,11213146.515989957
Portfolio 2,6910,26830946.69405599
Portfolio 2,6911,18226223.6516528
Portfolio 2,6912,15201817.435149617
Portfolio 2,6913,0.0
Portfolio 2,6914,0.0
Portfolio 2,6915,28794767.866249997
Portfolio 2,6916,8367052.55026625
Portfolio 2,6917,0.0
Portfolio 2,6918,0.0
Portfolio 2,6919,0.0
Portfolio 2,6920,0.0
Portfolio 2,6921,0.0
Portfolio 2,6922,46887803.45272856
Portfolio 2,6923,18763324.314525187
Portfolio 2,6924,0.0
Portfolio 2,6925,0.0
Portfolio 2,6926,3036620.5354699735
Portfolio 2,6927,11013053.326687574
Portfolio 2,6928,29967416.596063465
Portfolio 2,6929,0.0
Portfolio 2,6930,18226223.6516528
Portfolio 2,6931,0.0
Portfolio 2,6932,0.0
Portfolio 2,6933,0.0
Portfolio 2,6934,15345518.185576415
Portfolio 2,6935,0.0
Portfolio 2,6936,67538857.86471528
Portfolio 2,6937,15817893.367368415
Portfolio 2,6938,12357574.877490142
Portfolio 2,6939,15345518.185576415
Portfolio 2,6940,0.0
Portfolio 2,6941,18226223.6516528
Portfolio 2,6942,0.0
Portfolio 2,6943,27950752.873081632
Portfolio 2,6944,0.0
Portfolio 2,6945,0.0
Portfolio 2,6946,0.0
Portfolio 2,6947,0.0
Portfolio 2,6948,0.0
Portfolio 2,6949,57389239.85021684
Portfolio 2,6950,0.0
Portfolio 2,6951,19988858.71067782
Portfolio 2,6952,15817893.367368415
Portfolio 2,6953,0.0
Portfolio 2,6954,39951217.13602979
Portfolio 2,6955,0.0
Portfolio 2,6956,16127236.27299897
Portfolio 2,6957,16127236.27299897
Portfolio 2,6958,0.0
Portfolio 2,6959,16127236.27299897
Portfolio 2,6960,0.0
Portfolio 2,6961,0.0
Portfolio 2,6962,16039136.9337648
Portfolio 2,6963,31675473.332326382
Portfolio 2,6964,0.0
Portfolio 2,6965,0.0
Portfolio 2,6966,0.0
Portfolio 2,6967,52650574.95195425
Portfolio 2,6968,9289187.814006878
Portfolio 2,6969,15345518.185576415
Portfolio 2,6970,0.0
Portfolio 2,6971,0.0
Portfolio 2,6972,39409765.137942515
Portfolio 2,6973,31846549.421515975
Portfolio 2,6974,0.0
Portfolio 2,6975,0.0
Portfolio 2,6976,11213146.515989957
Portfolio 2,6977,22537903.68643412
Portfolio 2,6978,0.0
Portfolio 2,6979,6426429.244889958
Portfolio 2,6980,0.0
Portfolio 2,6981,0.0
Portfolio 2,6982,15199283.140644096
Portfolio 2,6983,0.0
Portfolio 2,6984,0.0
Portfolio 2,6985,15115135.719909279
Portfolio 2,6986,0.0
Portfolio 2,6987,9755523.30312597
Portfolio 2,6988,0.0
Portfolio 2,6989,0.0
Portfolio 2,6990,0.0
Portfolio 2,6991,0.0
Portfolio 2,6992,57970273.30203654
Portfolio 2,6993,13449249.680673582
Portfolio 2,6994,25262091.067194507
Portfolio 2,6995,0.0
Portfolio 2,6996,29345898.84133621
Portfolio 2,6997,16149934.32947436
Portfolio 2,6998,31824396.742661245
Portfolio 2,6999,27635632.634199202
Portfolio 2,7000,0.0
Portfolio 2,7001,0.0
Portfolio 2,7002,17134608.052963268
Portfolio 2,7003,3036620.5354699735
Portfolio 2,7004,77369767.35192001
Portfolio 2,7005,18423536.62888647
Portfolio 2,7006,11204092.281538276
Portfolio 2,7007,0.0
Portfolio 2,7008,0.0
Portfolio 2,7009,0.0
Portfolio 2,7010,28484811.150489114
Portfolio 2,7011,17134608.052963268
Portfolio 2,7012,8367052.55026625
Portfolio 2,7013,50039703.58473531
Portfolio 2,7014,85875829.06159484
Portfolio 2,7015,0.0
Portfolio 2,7016,0.0
Portfolio 2,7017,15817893.367368415
Portfolio 2,7018,0.0
Portfolio 2,7019,0.0
Portfolio 2,7020,0.0
Portfolio 2,7021,14945734.028839078
Portfolio 2,7022,0.0
Portfolio 2,7023,0.0
Portfolio 2,7024,6394411.026348391
Portfolio 2,7025,0.0
Portfolio 2,7026,6498766.752669321
Portfolio 2,7027,0.0
Portfolio 2,7028,6498766.752669321
Portfolio 2,7029,0.0
Portfolio 2,7030,6394411.026348391
Portfolio 2,7031,0.0
Portfolio 2,7032,0.0
Portfolio 2,7033,0.0
Portfolio 2,7034,23529019.079311658
Portfolio 2,7035,0.0
Portfolio 2,7036,15817893.367368415
Portfolio 2,7037,6578681.478572828
Portfolio 2,7038,0.0
Portfolio 2,7039,0.0
Portfolio 2,7040,0.0
Portfolio 2,7041,0.0
Portfolio 2,7042,0.0
Portfolio 2,7043,0.0
Portfolio 2,7044,28396711.81125494
Portfolio 2,7045,0.0
Portfolio 2,7046,0.0
Portfolio 2,7047,0.0
Portfolio 2,7048,36649760.280539274
Portfolio 2,7049,0.0
Portfolio 2,7050,0.0
Portfolio 2,7051,18763324.314525187
Portfolio 2,7052,0.0
Portfolio 2,7053,0.0
Portfolio 2,7054,18763324.314525187
Portfolio 2,7055,0.0
Portfolio 2,7056,0.0
Portfolio 2,7057,6498766.752669321
Portfolio 2,7058,30547335.620726034
Portfolio 2,7059,0.0
Portfolio 2,7060,0.0
Portfolio 2,7061,0.0
Portfolio 2,7062,0.0
Portfolio 2,7063,0.0
Portfolio 2,7064,35665706.22323033
Portfolio 2,7065,38267197.33590844
Portfolio 2,7066,16127236.27299897
Portfolio 2,7067,0.0
Portfolio 2,7068,36258602.11211845
Portfolio 2,7069,13189289.29646699
Portfolio 2,7070,0.0
Portfolio 2,7071,15345518.185576415
Portfolio 2,7072,34211243.70081028
Portfolio 2,7073,54180710.42635862
Portfolio 2,7074,16127236.27299897
Portfolio 2,7075,0.0
Portfolio 2,7076,0.0
Portfolio 2,7077,0.0
Portfolio 2,7078,0.0
Portfolio 2,7079,18423536.62888647
Portfolio 2,7080,40649736.471564
Portfolio 2,7081,38097259.69743757
Portfolio 2,7082,33625354.064036086
Portfolio 2,7083,11204092.281538276
Portfolio 2,7084,0.0
Portfolio 2,7085,0.0
Portfolio 2,7086,0.0
Portfolio 2,7087,0.0
Portfolio 2,7088,0.0
Portfolio 2,7089,29976470.830515146
Portfolio 2,7090,0.0
Portfolio 2,7091,23284872.089363053
Portfolio 2,7092,9289187.814006878
Portfolio 2,7093,23049008.552401587
Portfolio 2,7094,8367052.55026625
Portfolio 2,7095,11013053.326687574
Portfolio 2,7096,11213146.515989957
Portfolio 2,7097,0.0
Portfolio 2,7098,0.0
Portfolio 2,7099,0.0
Portfolio 2,7100,0.0
Portfolio 2,7101,0.0
Portfolio 2,7102,0.0
Portfolio 2,7103,8083054.654213435
Portfolio 2,7104,0.0
Portfolio 2,7105,0.0
Portfolio 2,7106,21628246.680039577
Portfolio 2,7107,9755523.30312597
Portfolio 2,7108,18226223.6516528
Portfolio 2,7109,26319228.001447555
Portfolio 2,7110,24210290.927212406
Portfolio 2,7111,0.0
Portfolio 2,7112,13189289.29646699
Portfolio 2,7113,38752183.025203004
Portfolio 2,7114,40051152.14730148
Portfolio 2,7115,0.0
Portfolio 2,7116,16127236.27299897
Portfolio 2,7117,0.0
Portfolio 2,7118,0.0
Portfolio 2,7119,0.0
Portfolio 2,7120,0.0
Portfolio 2,7121,0.0
Portfolio 2,7122,33769054.814462885
Portfolio 2,7123,29976470.830515146
Portfolio 2,7124,34890560.58752416
Portfolio 2,7125,11013053.326687574
Portfolio 2,7126,18423536.62888647
Portfolio 2,7127,0.0
Portfolio 2,7128,0.0
Portfolio 2,7129,8083054.654213435
Portfolio 2,7130,13189289.29646699
Portfolio 2,7131,0.0
Portfolio 2,7132,18226223.6516528
Portfolio 2,7133,0.0
Portfolio 2,7134,44837701.11602982
Portfolio 2,7135,0.0
Portfolio 2,7136,0.0
Portfolio 2,7137,9289187.814006878
Portfolio 2,7138,0.0
Portfolio 2,7139,0.0
Portfolio 2,7140,6394411.026348391
Portfolio 2,7141,0.0
Portfolio 2,7142,29803511.527638573
Portfolio 2,7143,16127236.27299897
Portfolio 2,7144,18763324.314525187
Portfolio 2,7145,0.0
Portfolio 2,7146,12820840.27123835
Portfolio 2,7147,0.0
Portfolio 2,7148,6498766.752669321
Portfolio 2,7149,19988858.71067782
Portfolio 2,7150,56827592.75333012
Portfolio 2,7151,50590415.81496619
Portfolio 2,7152,0.0
Portfolio 2,7153,11072205.431654952
Portfolio 2,7154,0.0
Portfolio 2,7155,0.0
Portfolio 2,7156,0.0
Portfolio 2,7157,0.0
Portfolio 2,7158,0.0
Portfolio 2,7159,0.0
Portfolio 2,7160,18423536.62888647
Portfolio 2,7161,0.0
Portfolio 2,7162,70819666.90525547
Portfolio 2,7163,0.0
Portfolio 2,7164,0.0
Portfolio 2,7165,17407464.353035964
Portfolio 2,7166,0.0
Portfolio 2,7167,0.0
Portfolio 2,7168,4645776.186764995
Portfolio 2,7169,18095025.867438577
Portfolio 2,7170,20463669.554133408
Portfolio 2,7171,15199283.140644096
Portfolio 2,7172,31381235.688660026
Portfolio 2,7173,34108842.5001016
Portfolio 2,7174,11213146.515989957
Portfolio 2,7175,9755523.30312597
Portfolio 2,7176,16622579.30751163
Portfolio 2,7177,0.0
Portfolio 2,7178,23201260.78608446
Portfolio 2,7179,12357574.877490142
Portfolio 2,7180,34265360.5854176
Portfolio 2,7181,0.0
Portfolio 2,7182,0.0
Portfolio 2,7183,0.0
Portfolio 2,7184,26506591.283099905
Portfolio 2,7185,0.0
Portfolio 2,7186,0.0
Portfolio 2,7187,33646694.47610315
Portfolio 2,7188,8367052.55026625
Portfolio 2,7189,35385903.622036815
Portfolio 2,7190,8367052.55026625
Portfolio 2,7191,18763324.314525187
Portfolio 2,7192,18763324.314525187
Portfolio 2,7193,0.0
Portfolio 2,7194,57887718.40971497
Portfolio 2,7195,15115135.719909279
Portfolio 2,7196,0.0
Portfolio 2,7197,27252283.44975476
Portfolio 2,7198,8083054.654213435
Portfolio 2,7199,11213146.515989957
Portfolio 2,7200,0.0
Portfolio 2,7201,0.0
Portfolio 2,7202,0.0
Portfolio 2,7203,28347754.568953224
Portfolio 2,7204,0.0
Portfolio 2,7205,33878460.03443447
Portfolio 2,7206,11013053.326687574
Portfolio 2,7207,0.0
Portfolio 2,7208,23025479.246147797
Portfolio 2,7209,0.0
Portfolio 2,7210,25794660.23689077
Portfolio 2,7211,26309278.305866238
Portfolio 2,7212,41545200.55741106
Portfolio 2,7213,103109349.58400995
Portfolio 2,7214,0.0
Portfolio 2,7215,0.0
Portfolio 2,7216,16622579.30751163
Portfolio 2,7217,13189289.29646699
Portfolio 2,7218,70310471.48686284
Portfolio 2,7219,28355911.260944072
Portfolio 2,7220,0.0
Portfolio 2,7221,0.0
Portfolio 2,7222,11204092.281538276
Portfolio 2,7223,0.0
Portfolio 2,7224,0.0
Portfolio 2,7225,0.0
Portfolio 2,7226,0.0
Portfolio 2,7227,0.0
Portfolio 2,7228,0.0
Portfolio 2,7229,0.0
Portfolio 2,7230,37773375.18661998
Portfolio 2,7231,8083054.654213435
Portfolio 2,7232,13189289.29646699
Portfolio 2,7233,9755523.30312597
Portfolio 2,7234,0.0
Portfolio 2,7235,32661716.241276428
Portfolio 2,7236,19988858.71067782
Portfolio 2,7237,0.0
Portfolio 2,7238,18226223.6516528
Portfolio 2,7239,15199283.140644096
Portfolio 2,7240,0.0
Portfolio 2,7241,11213146.515989957
Portfolio 2,7242,0.0
Portfolio 2,7243,0.0
Portfolio 2,7244,34550772.901885435
Portfolio 2,7245,0.0
Portfolio 2,7246,129525381.57715234
Portfolio 2,7247,22871999.8384178
Portfolio 2,7248,29967416.596063465
Portfolio 2,7249,24868083.78620581
Portfolio 2,7250,15345518.185576415
Portfolio 2,7251,0.0
Portfolio 2,7252,15115135.719909279
Portfolio 2,7253,0.0
Portfolio 2,7254,16501031.23593956
Portfolio 2,7255,84945400.4562105
Portfolio 2,7256,30460653.905485693
Portfolio 2,7257,0.0
Portfolio 2,7258,8083054.654213435
Portfolio 2,7259,0.0
Portfolio 2,7260,0.0
Portfolio 2,7261,0.0
Portfolio 2,7262,22478477.110473868
Portfolio 2,7263,0.0
Portfolio 2,7264,0.0
Portfolio 2,7265,41654796.49144265
Portfolio 2,7266,15115135.719909279
Portfolio 2,7267,0.0
Portfolio 2,7268,15199283.140644096
Portfolio 2,7269,0.0
Portfolio 2,7270,27559392.312639758
Portfolio 2,7271,18226223.6516528
Portfolio 2,7272,34883169.95698595
Portfolio 2,7273,54254219.29609542
Portfolio 2,7274,29351410.148490056
Portfolio 2,7275,34062061.87908916
Portfolio 2,7276,24662396.19666354
Portfolio 2,7277,9755523.30312597
Portfolio 2,7278,0.0
Portfolio 2,7279,38111592.67802278
Portfolio 2,7280,24705633.961725064
Portfolio 2,7281,31700314.37658366
Portfolio 2,7282,0.0
Portfolio 2,7283,0.0
Portfolio 2,7284,0.0
Portfolio 2,7285,13189289.29646699
Portfolio 2,7286,0.0
Portfolio 2,7287,0.0
Portfolio 2,7288,38217518.02399421
Portfolio 2,7289,8083054.654213435
Portfolio 2,7290,0.0
Portfolio 2,7291,19659199.842981603
Portfolio 2,7292,8367052.55026625
Portfolio 2,7293,0.0
Portfolio 2,7294,35895207.04803879
Portfolio 2,7295,0.0
Portfolio 2,7296,18423536.62888647
Portfolio 2,7297,16501031.23593956
Portfolio 2,7298,11213146.515989957
Portfolio 2,7299,0.0
Portfolio 2,7300,15345518.185576415
Portfolio 2,7301,0.0
Portfolio 2,7302,15345518.185576415
Portfolio 2,7303,11213146.515989957
Portfolio 2,7304,31945129.640367385
Portfolio 2,7305,9755523.30312597
Portfolio 2,7306,11204092.281538276
Portfolio 2,7307,18226223.6516528
Portfolio 2,7308,19988858.71067782
Portfolio 2,7309,18763324.314525187
Portfolio 2,7310,0.0
Portfolio 2,7311,0.0
Portfolio 2,7312,0.0
Portfolio 2,7313,0.0
Portfolio 2,7314,0.0
Portfolio 2,7315,0.0
Portfolio 2,7316,17546104.434573367
Portfolio 2,7317,6394411.026348391
Portfolio 2,7318,0.0
Portfolio 2,7319,0.0
Portfolio 2,7320,0.0
Portfolio 2,7321,18423536.62888647
Portfolio 2,7322,0.0
Portfolio 2,7323,0.0
Portfolio 2,7324,0.0
Portfolio 2,7325,36355059.11978559
Portfolio 2,7326,0.0
Portfolio 2,7327,72549448.8078598
Portfolio 2,7328,31133401.650112137
Portfolio 2,7329,16127236.27299897
Portfolio 2,7330,11204092.281538276
Portfolio 2,7331,15345518.185576415
Portfolio 2,7332,0.0
Portfolio 2,7333,6498766.752669321
Portfolio 2,7334,18763324.314525187
Portfolio 2,7335,29267143.048042
Portfolio 2,7336,33878460.03443447
Portfolio 2,7337,0.0
Portfolio 2,7338,15201817.435149617
Portfolio 2,7339,0.0
Portfolio 2,7340,54994132.369741
Portfolio 2,7341,24662396.19666354
Portfolio 2,7342,3036620.5354699735
Portfolio 2,7343,0.0
Portfolio 2,7344,21593694.166992486
Portfolio 2,7345,33893334.56917952
Portfolio 2,7346,46061949.47515439
Portfolio 2,7347,22927460.48082952
Portfolio 2,7348,0.0
Portfolio 2,7349,0.0
Portfolio 2,7350,58459204.89409208
Portfolio 2,7351,0.0
Portfolio 2,7352,0.0
Portfolio 2,7353,0.0
Portfolio 2,7354,0.0
Portfolio 2,7355,18763324.314525187
Portfolio 2,7356,11013053.326687574
Portfolio 2,7357,0.0
Portfolio 2,7358,11204092.281538276
Portfolio 2,7359,26212336.46733167
Portfolio 2,7360,0.0
Portfolio 2,7361,21509546.74625767
Portfolio 2,7362,0.0
Portfolio 2,7363,51376038.04921815
Portfolio 2,7364,0.0
Portfolio 2,7365,15817893.367368415
Portfolio 2,7366,0.0
Portfolio 2,7367,23409100.50129018
Portfolio 2,7368,0.0
Portfolio 2,7369,0.0
Portfolio 2,7370,17607557.54233835
Portfolio 2,7371,11213146.515989957
Portfolio 2,7372,42906195.71035834
Portfolio 2,7373,23201260.78608446
Portfolio 2,7374,0.0
Portfolio 2,7375,0.0
Portfolio 2,7376,0.0
Portfolio 2,7377,23201260.78608446
Portfolio 2,7378,36649760.280539274
Portfolio 2,7379,67552276.82880059
Portfolio 2,7380,0.0
Portfolio 2,7381,0.0
Portfolio 2,7382,0.0
Portfolio 2,7383,8083054.654213435
Portfolio 2,7384,0.0
Portfolio 2,7385,0.0
Portfolio 2,7386,0.0
Portfolio 2,7387,16039136.9337648
Portfolio 2,7388,0.0
Portfolio 2,7389,17782773.760111105
Portfolio 2,7390,0.0
Portfolio 2,7391,6498766.752669321
Portfolio 2,7392,6498766.752669321
Portfolio 2,7393,0.0
Portfolio 2,7394,0.0
Portfolio 2,7395,0.0
Portfolio 2,7396,0.0
Portfolio 2,7397,0.0
Portfolio 2,7398,0.0
Portfolio 2,7399,0.0
Portfolio 2,7400,16127236.27299897
Portfolio 2,7401,18763324.314525187
Portfolio 2,7402,0.0
Portfolio 2,7403,13449249.680673582
Portfolio 2,7404,0.0
Portfolio 2,7405,0.0
Portfolio 2,7406,9755523.30312597
Portfolio 2,7407,0.0
Portfolio 2,7408,18226223.6516528
Portfolio 2,7409,0.0
Portfolio 2,7410,6578681.478572828
Portfolio 2,7411,0.0
Portfolio 2,7412,0.0
Portfolio 2,7413,8083054.654213435
Portfolio 2,7414,28355911.260944072
Portfolio 2,7415,0.0
Portfolio 2,7416,0.0
Portfolio 2,7417,0.0
Portfolio 2,7418,0.0
Portfolio 2,7419,16039136.9337648
Portfolio 2,7420,6394411.026348391
Portfolio 2,7421,0.0
Portfolio 2,7422,26567540.189250648
Portfolio 2,7423,17134608.052963268
Portfolio 2,7424,18423536.62888647
Portfolio 2,7425,29797057.449067675
Portfolio 2,7426,159159680.5816271
Portfolio 2,7427,0.0
Portfolio 2,7428,0.0
Portfolio 2,7429,0.0
Portfolio 2,7430,19571144.831804525
Portfolio 2,7431,0.0
Portfolio 2,7432,46599050.138026774
Portfolio 2,7433,16039136.9337648
Portfolio 2,7434,0.0
Portfolio 2,7435,9755523.30312597
Portfolio 2,7436,0.0
Portfolio 2,7437,0.0
Portfolio 2,7438,102297118.6090916
Portfolio 2,7439,15345518.185576415
Portfolio 2,7440,0.0
Portfolio 2,7441,50080048.43575996
Portfolio 2,7442,0.0
Portfolio 2,7443,22433547.96011319
Portfolio 2,7444,0.0
Portfolio 2,7445,0.0
Portfolio 2,7446,21596228.461498007
Portfolio 2,7447,34241429.99625488
Portfolio 2,7448,16622579.30751163
Portfolio 2,7449,0.0
Portfolio 2,7450,0.0
Portfolio 2,7451,16622579.30751163
Portfolio 2,7452,0.0
Portfolio 2,7453,0.0
Portfolio 2,7454,0.0
Portfolio 2,7455,3036620.5354699735
Portfolio 2,7456,0.0
Portfolio 2,7457,0.0
Portfolio 2,7458,0.0
Portfolio 2,7459,15199283.140644096
Portfolio 2,7460,18763324.314525187
Portfolio 2,7461,27340382.788988926
Portfolio 2,7462,15858922.702754952
Portfolio 2,7463,0.0
Portfolio 2,7464,17134608.052963268
Portfolio 2,7465,40432518.51177007
Portfolio 2,7466,0.0
Portfolio 2,7467,0.0
Portfolio 2,7468,9289187.814006878
Portfolio 2,7469,9755523.30312597
Portfolio 2,7470,18763324.314525187
Portfolio 2,7471,8083054.654213435
Portfolio 2,7472,20171228.588433243
Portfolio 2,7473,0.0
Portfolio 2,7474,0.0
Portfolio 2,7475,0.0
Portfolio 2,7476,0.0
Portfolio 2,7477,34802461.24828999
Portfolio 2,7478,23900948.02158185
Portfolio 2,7479,18423536.62888647
Portfolio 2,7480,37063208.839215204
Portfolio 2,7481,0.0
Portfolio 2,7482,0.0
Portfolio 2,7483,0.0
Portfolio 2,7484,16127236.27299897
Portfolio 2,7485,0.0
Portfolio 2,7486,0.0
Portfolio 2,7487,17134608.052963268
Portfolio 2,7488,16039136.9337648
Portfolio 2,7489,0.0
Portfolio 2,7490,30547335.620726034
Portfolio 2,7491,0.0
Portfolio 2,7492,44033048.20981653
Portfolio 2,7493,34858482.983625695
Portfolio 2,7494,0.0
Portfolio 2,7495,19847593.62191461
Portfolio 2,7496,0.0
Portfolio 2,7497,0.0
Portfolio 2,7498,0.0
Portfolio 2,7499,3036620.5354699735
Portfolio 2,7500,9615302.014042802
Portfolio 2,7501,0.0
Portfolio 2,7502,0.0
Portfolio 2,7503,9755523.30312597
Portfolio 2,7504,0.0
Portfolio 2,7505,34334492.57617091
Portfolio 2,7506,16127236.27299897
Portfolio 2,7507,0.0
Portfolio 2,7508,6394411.026348391
Portfolio 2,7509,38455863.3461886
Portfolio 2,7510,54089608.1840417
Portfolio 2,7511,0.0
Portfolio 2,7512,15201817.435149617
Portfolio 2,7513,9289187.814006878
Portfolio 2,7514,0.0
Portfolio 2,7515,0.0
Portfolio 2,7516,0.0
Portfolio 2,7517,0.0
Portfolio 2,7518,0.0
Portfolio 2,7519,29523494.078165784
Portfolio 2,7520,0.0
Portfolio 2,7521,11013053.326687574
Portfolio 2,7522,23069312.81565146
Portfolio 2,7523,16622579.30751163
Portfolio 2,7524,26256554.539065532
Portfolio 2,7525,106257344.94261172
Portfolio 2,7526,0.0
Portfolio 2,7527,0.0
Portfolio 2,7528,0.0
Portfolio 2,7529,0.0
Portfolio 2,7530,11013053.326687574
Portfolio 2,7531,15199283.140644096
Portfolio 2,7532,19988858.71067782
Portfolio 2,7533,0.0
Portfolio 2,7534,0.0
Portfolio 2,7535,16039136.9337648
Portfolio 2,7536,0.0
Portfolio 2,7537,0.0
Portfolio 2,7538,23568869.98541587
Portfolio 2,7539,0.0
Portfolio 2,7540,38864166.160590045
Portfolio 2,7541,23428572.83978985
Portfolio 2,7542,0.0
Portfolio 2,7543,25911767.121518508
Portfolio 2,7544,0.0
Portfolio 2,7545,0.0
Portfolio 2,7546,0.0
Portfolio 2,7547,48002601.29286556
Portfolio 2,7548,6578681.478572828
Portfolio 2,7549,0.0
Portfolio 2,7550,13189289.29646699
Portfolio 2,7551,9755523.30312597
Portfolio 2,7552,16127236.27299897
Portfolio 2,7553,0.0
Portfolio 2,7554,0.0
Portfolio 2,7555,0.0
Portfolio 2,7556,30781111.50637661
Portfolio 2,7557,0.0
Portfolio 2,7558,19847593.62191461
Portfolio 2,7559,15345518.185576415
Portfolio 2,7560,6498766.752669321
Portfolio 2,7561,28564385.40058286
Portfolio 2,7562,0.0
Portfolio 2,7563,0.0
Portfolio 2,7564,23370628.204177715
Portfolio 2,7565,0.0
Portfolio 2,7566,0.0
Portfolio 2,7567,0.0
Portfolio 2,7568,31019710.802518032
Portfolio 2,7569,15199283.140644096
Portfolio 2,7570,52420727.92485887
Portfolio 2,7571,0.0
Portfolio 2,7572,16039136.9337648
Portfolio 2,7573,0.0
Portfolio 2,7574,55269791.73054264
Portfolio 2,7575,35360831.70461607
Portfolio 2,7576,0.0
Portfolio 2,7577,0.0
Portfolio 2,7578,46745071.26930396
Portfolio 2,7579,9755523.30312597
Portfolio 2,7580,0.0
Portfolio 2,7581,16127236.27299897
Portfolio 2,7582,0.0
Portfolio 2,7583,32661716.241276428
Portfolio 2,7584,15115135.719909279
Portfolio 2,7585,17711913.26865928
Portfolio 2,7586,18423536.62888647
Portfolio 2,7587,14401299.489890965
Portfolio 2,7588,50903434.90579055
Portfolio 2,7589,15199283.140644096
Portfolio 2,7590,0.0
Portfolio 2,7591,0.0
Portfolio 2,7592,0.0
Portfolio 2,7593,0.0
Portfolio 2,7594,11072205.431654952
Portfolio 2,7595,0.0
Portfolio 2,7596,0.0
Portfolio 2,7597,0.0
Portfolio 2,7598,8083054.654213435
Portfolio 2,7599,6394411.026348391
Portfolio 2,7600,0.0
Portfolio 2,7601,16127236.27299897
Portfolio 2,7602,15817893.367368415
Portfolio 2,7603,0.0
Portfolio 2,7604,6498766.752669321
Portfolio 2,7605,0.0
Portfolio 2,7606,26423795.866970144
Portfolio 2,7607,0.0
Portfolio 2,7608,0.0
Portfolio 2,7609,27559392.312639758
Portfolio 2,7610,0.0
Portfolio 2,7611,0.0
Portfolio 2,7612,0.0
Portfolio 2,7613,16127236.27299897
Portfolio 2,7614,0.0
Portfolio 2,7615,0.0
Portfolio 2,7616,23284872.089363053
Portfolio 2,7617,18423536.62888647
Portfolio 2,7618,16501031.23593956
Portfolio 2,7619,0.0
Portfolio 2,7620,0.0
Portfolio 2,7621,36758159.28188286
Portfolio 2,7622,44584795.16391679
Portfolio 2,7623,13189289.29646699
Portfolio 2,7624,0.0
Portfolio 2,7625,70781534.13806659
Portfolio 2,7626,15817893.367368415
Portfolio 2,7627,0.0
Portfolio 2,7628,0.0
Portfolio 2,7629,0.0
Portfolio 2,7630,16127236.27299897
Portfolio 2,7631,61951350.205031104
Portfolio 2,7632,0.0
Portfolio 2,7633,0.0
Portfolio 2,7634,0.0
Portfolio 2,7635,0.0
Portfolio 2,7636,31058205.843399048
Portfolio 2,7637,0.0
Portfolio 2,7638,0.0
Portfolio 2,7639,0.0
Portfolio 2,7640,0.0
Portfolio 2,7641,18423536.62888647
Portfolio 2,7642,15817893.367368415
Portfolio 2,7643,38082736.47186807
Portfolio 2,7644,0.0
Portfolio 2,7645,0.0
Portfolio 2,7646,45326473.20842127
Portfolio 2,7647,26506591.283099905
Portfolio 2,7648,0.0
Portfolio 2,7649,18423536.62888647
Portfolio 2,7650,0.0
Portfolio 2,7651,17591734.8052604
Portfolio 2,7652,15115135.719909279
Portfolio 2,7653,11204092.281538276
Portfolio 2,7654,39194893.47076873
Portfolio 2,7655,0.0
Portfolio 2,7656,8367052.55026625
Portfolio 2,7657,78175321.3779353
Portfolio 2,7658,0.0
Portfolio 2,7659,18763324.314525187
Portfolio 2,7660,18226223.6516528
Portfolio 2,7661,29627628.910424747
Portfolio 2,7662,0.0
Portfolio 2,7663,0.0
Portfolio 2,7664,0.0
Portfolio 2,7665,0.0
Portfolio 2,7666,19845059.32740909
Portfolio 2,7667,0.0
Portfolio 2,7668,18423536.62888647
Portfolio 2,7669,37773375.18661998
Portfolio 2,7670,0.0
Portfolio 2,7671,13189289.29646699
Portfolio 2,7672,0.0
Portfolio 2,7673,40523527.32909348
Portfolio 2,7674,0.0
Portfolio 2,7675,0.0
Portfolio 2,7676,0.0
Portfolio 2,7677,0.0
Portfolio 2,7678,0.0
Portfolio 2,7679,19287146.93575171
Portfolio 2,7680,0.0
Portfolio 2,7681,64321837.00181131
Portfolio 2,7682,0.0
Portfolio 2,7683,0.0
Portfolio 2,7684,0.0
Portfolio 2,7685,0.0
Portfolio 2,7686,6394411.026348391
Portfolio 2,7687,40844655.96712801
Portfolio 2,7688,38412395.33956429
Portfolio 2,7689,11213146.515989957
Portfolio 2,7690,26549610.46711469
Portfolio 2,7691,0.0
Portfolio 2,7692,12357574.877490142
Portfolio 2,7693,0.0
Portfolio 2,7694,0.0
Portfolio 2,7695,25546864.17395713
Portfolio 2,7696,13449249.680673582
Portfolio 2,7697,43451208.287145846
Portfolio 2,7698,24393381.578005265
Portfolio 2,7699,0.0
Portfolio 2,7700,28651067.1158232
Portfolio 2,7701,51376038.04921815
Portfolio 2,7702,28175468.244858555
Portfolio 2,7703,0.0
Portfolio 2,7704,0.0
Portfolio 2,7705,30583798.529142946
Portfolio 2,7706,0.0
Portfolio 2,7707,16225909.831936963
Portfolio 2,7708,0.0
Portfolio 2,7709,12357574.877490142
Portfolio 2,7710,0.0
Portfolio 2,7711,16622579.30751163
Portfolio 2,7712,16039136.9337648
Portfolio 2,7713,0.0
Portfolio 2,7714,0.0
Portfolio 2,7715,0.0
Portfolio 2,7716,34802461.24828999
Portfolio 2,7717,0.0
